"","GAIN","AMPLI","LOSS","LOH"
"1p",99.93,0,0,0
"2p",58.37,0,0,0
"3p",22.94,0,7.08,62.34
"4p",100,0,0,5.64
"5p",19.23,0,0,8.11
"6p",44.29,0,0,46.12
"7p",2.13,0,0,0
"8p",28.68,0,0,0
"9p",11.83,0,16.5,82.95
"10p",100,0,0,0
"11p",99.25,0,0,6.75
"12p",99.7,0,0,0
"16p",71.87,0,14.78,21.5
"17p",8.43,0,72.52,16.38
"18p",0,0,0,0
"19p",100,0,0,0
"20p",60.37,0,0,39.63
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",9.77,0,4.3,0
"1q",77.91,0,0.62,0
"2q",100,0,0,1.85
"3q",100,0,0,0
"4q",17.22,0,0.24,78.01
"5q",98.45,0,0,0
"6q",100,0,0,3.16
"7q",16.82,0,5.73,5.77
"8q",2.58,0,0,0
"9q",99.98,0,0,0
"10q",18.73,0,0,0
"11q",85.47,0,0,0
"12q",100,0,0,0
"13q",0,0,0,0
"14q",0,0,0.44,2.9
"15q",80.18,0,0,28.24
"16q",100,0,0,0
"17q",100,0,0,0
"18q",1.23,0,70.32,25.47
"19q",46.11,0,0,0
"20q",8.46,0,0,0
"21q",10.74,0,20.54,36.27
"22q",0,0,39.94,31.25
"Yq",0,0,0,0
"Xq",99.69,0,0,0
