"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,12.26,0
"2p",0,0,0.93,0
"3p",3,0,65.43,0
"4p",0,0,48.72,0
"5p",1.65,0,0,0
"6p",0,0,71.02,29.34
"7p",0,0,0,0
"8p",0,0,99.48,0
"9p",73.5,0,25.89,0
"10p",1.99,0,61.41,0
"11p",0,0,86.64,0
"12p",10.27,0,49.2,0
"16p",7.95,0,0,0
"17p",4.97,0,42.62,0
"18p",0,0,11.95,60.1
"19p",11.44,0,19.48,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",47.62,0,0,0
"1q",45.29,0,0,0
"2q",0.4,0,26.61,40.87
"3q",6.47,0,0.79,0
"4q",22.76,0,11.75,0
"5q",11.32,0,0.24,0
"6q",0,0,86.61,0
"7q",0.45,0,0,0
"8q",1.63,0,9.77,0
"9q",0,0,50.63,0
"10q",66.9,0,12.11,17.07
"11q",10.96,0,48.77,0
"12q",2.26,0,17.57,0
"13q",1.73,0,25.68,0
"14q",0.55,0,0.76,0
"15q",1.37,0,46.98,0
"16q",2.7,0,89.36,0
"17q",2.22,0,56.76,0
"18q",0,0,53.06,39.93
"19q",8.65,0,71.87,0
"20q",6.22,0,0,0
"21q",5.64,0,4.28,0
"22q",7.21,0,38.25,20.29
"Yq",0,0,0,0
"Xq",100,0,0,0
