"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0.48,0,0.41,0
"4p",0,0,0,0
"5p",0,0,0,5.85
"6p",36.43,0,0,4.92
"7p",0,0,2.16,0
"8p",36.25,0,0,0
"9p",0,0,0,0
"10p",72.06,0,0,0
"11p",0,0,0,0
"12p",99.63,0,0,0
"16p",0,0,0,13.51
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",39.94,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,8
"1q",28.43,0,0,0
"2q",0,0,0,0
"3q",0,0,0,4.11
"4q",0,0,0,0
"5q",16.34,0,0,0
"6q",0,0,0,0
"7q",0,0,0,4.2
"8q",34.01,0,0,3.69
"9q",0,0,0,0
"10q",0,0,0,0
"11q",4.11,0,0,0
"12q",32.3,0,0,3.48
"13q",13.37,0,0,0
"14q",15.59,0,0,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",14.44,0,0,14.32
"20q",63.52,0,0,0
"21q",100,0,0,0
"22q",1.13,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,3.81
