"","GAIN","AMPLI","LOSS","LOH"
"1p",4.13,0,0,0
"2p",21.73,0,0,0
"3p",5.34,0,0,0
"4p",7.09,0,0,0
"5p",6.56,0,0,0
"6p",5.9,0,0,0
"7p",10.93,0,0.57,0
"8p",4.16,0,62.21,0
"9p",0,0,0,0
"10p",11.78,0,0,0
"11p",29.45,0,0,0
"12p",8.19,0,0,0
"16p",13.87,0,0,9.45
"17p",0,0,0,0
"18p",15.94,0,0,0
"19p",9.73,0,1.25,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.3,0,0,0
"1q",3.5,0,0,0
"2q",15.78,0,0,24.02
"3q",5.81,0,0.53,0
"4q",16.64,0,0,0
"5q",5.68,0,0,0
"6q",6.22,0,0,0
"7q",7.12,0,4.67,0
"8q",75.6,0,0,0
"9q",0,0,0,0
"10q",3.54,0,5.98,30.4
"11q",4.59,0,0,0
"12q",6.2,0,0,0
"13q",5.67,0,0,0
"14q",3.61,0,0,0
"15q",2.58,0,0,0
"16q",7.69,0,0,0
"17q",67.56,0,0,5.8
"18q",0.67,0,41.56,0
"19q",8.65,0,0,0
"20q",7.43,0,0,0
"21q",10.95,0,0,0
"22q",19.84,0,0,0
"Yq",0,0,0,0
"Xq",3.56,0,0,0
