"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,88.82
"2p",0,0,100,0
"3p",22.68,0,0,3.88
"4p",0,0,100,0
"5p",99.94,0,0,0
"6p",100,0,0,0
"7p",0,0,99.76,0
"8p",13.94,0,43.18,0
"9p",0,0,72.41,0
"10p",47.92,0,0,0
"11p",0,0,100,0
"12p",0,0,66.2,0
"16p",18.17,0,28.62,0
"17p",9.8,0,90.16,0
"18p",94.46,0,0,0
"19p",4.78,0,0,0
"20p",0,0,0,100
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",100,0,0,0
"1q",0,0,0,94.42
"2q",0,0,100,0
"3q",100,0,0,0
"4q",0,0,21.16,0
"5q",99.91,0,0,15.5
"6q",14.74,0,42.04,0
"7q",0,0,97.24,0
"8q",11.92,0,2.94,0
"9q",0,0,99.98,0
"10q",40.18,0,0,0
"11q",0,0,100,0
"12q",0,0,0,0
"13q",0,0,100,0
"14q",0,0,98.92,0
"15q",12.59,0,0,0
"16q",0,0,100,0
"17q",97.25,0,1.9,0
"18q",98.59,0,0,0
"19q",8.31,0,0,0
"20q",0,0,0,99.81
"21q",0,0,100,0
"22q",24.81,0,0,0
"Yq",0,0,0,0
"Xq",100,0,0,0
