"","GAIN","AMPLI","LOSS","LOH"
"1p",18.48,0,18.57,0
"2p",0,0,0,0
"3p",17.15,0,15.76,0
"4p",0,0,0,0
"5p",58.22,0,1.66,31.5
"6p",0.59,0,98.71,0
"7p",0,0,0.77,0
"8p",3.66,0,81.48,0
"9p",0,0,21.58,0
"10p",0,0,100,0
"11p",0,0,0,0
"12p",0,0,65.87,0
"16p",1.39,0,0,12.41
"17p",0,0,0,99.89
"18p",0,0,99.9,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",1.09,0,0,0
"1q",98.13,0,0,0
"2q",0.33,0,0.26,0
"3q",77.49,0,0,0
"4q",0.49,0,0,0
"5q",7.92,0,5.43,14.45
"6q",0,0,62.4,0
"7q",1.18,0,24.87,0
"8q",97.26,0,0,0
"9q",0.48,0,0,0
"10q",0,0,1.07,0
"11q",0,0,0,0
"12q",0,0,7.49,86.98
"13q",0,0,0,69.42
"14q",0.4,0,0,0
"15q",0.76,0,0,0
"16q",0,0,0,0
"17q",0,0,0,53.41
"18q",0,0,85.78,0
"19q",0,0,0,0
"20q",1.4,0,0,0
"21q",0,0,0,0
"22q",1.94,0,0,0
"Yq",0,0,0,0
"Xq",0.41,0,0.7,2.97
