"","GAIN","AMPLI","LOSS","LOH"
"1p",1.42,0,98.14,0
"2p",99.24,0,0,0
"3p",0.31,0,1.41,0
"4p",0,0,1.61,0
"5p",0,0,99.94,0
"6p",18.21,0,49.19,24.56
"7p",97.53,0,0,0
"8p",98.58,0,0,0
"9p",0,0,72.11,23.61
"10p",0,0,100,0
"11p",99.88,0,0,0
"12p",96.21,0,0,0
"16p",74.63,0,0,0
"17p",0,0,99.89,0
"18p",99.9,0,0,0
"19p",17.72,0,0,53.55
"20p",79.57,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,99.87,0
"1q",98.09,0,0.76,3.6
"2q",99.1,0,0,0
"3q",97.91,0,0,0
"4q",0,0,0.81,0
"5q",0,0,0,98.87
"6q",0,0,77.42,22.8
"7q",98.47,0,0,0
"8q",99.28,0,0,0
"9q",92.06,0,0,0
"10q",0,0,99.06,0
"11q",98.32,0,0,0
"12q",1.47,0,81.25,0
"13q",97.92,0,0,0
"14q",98.87,0,0,0
"15q",4.54,0,46.78,3.83
"16q",94.15,0,0,0
"17q",85.19,0,4.7,5.82
"18q",5.36,0,92.64,0
"19q",0,0,0,0
"20q",53.55,0,0,0
"21q",98.15,0,0,9.69
"22q",98.98,0,0,0
"Yq",0,0,0,0
"Xq",0,0,100,0
