"","GAIN","AMPLI","LOSS","LOH"
"1p",0.27,0,0.26,3.02
"2p",0,0,1.57,0
"3p",0,0,0.36,0
"4p",0.85,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",100,0,0,0
"8p",0.75,0,0,0
"9p",0,0,0,0
"10p",0,0,100,0
"11p",0,0,0,0
"12p",0,0,1.74,0
"16p",0,0,0,9.45
"17p",0,0,100,0
"18p",0,0,0,0
"19p",2.39,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0.69,5.45
"1q",0.34,0,0,0
"2q",0,0,0,0
"3q",0.29,0,0,0
"4q",0.32,0,0.29,0
"5q",0,0,0,0
"6q",0,0,44.99,0
"7q",100,0,0,0
"8q",0.67,0,0,0
"9q",0,0,0.58,0
"10q",0,0,100,0
"11q",0,0,3.98,3.32
"12q",0,0,0.31,0
"13q",0,0,100,0
"14q",0,0,98.92,0
"15q",0,0,0.55,0
"16q",0,0,0,0
"17q",0,0,100,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",100,0,0,0
"21q",0,0,0,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",0.66,0,0.62,4.49
