"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0.63,7.09
"2p",0,0,0,0
"3p",0,0,0.48,0
"4p",3.19,0,0,0
"5p",0,0,0,0
"6p",0,0,1.61,0
"7p",0,0,0.85,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,1.6,0
"11p",0,0,0,5.71
"12p",5.57,0,0,0
"16p",0,0,0,20.03
"17p",0,0,0,0
"18p",0,0,3.96,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.22,0,0,7.7
"1q",0,0,0,0
"2q",0,0,0,1.87
"3q",0,0,0,3.45
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,0,0
"7q",0.38,0,0.64,0
"8q",1.37,0,0.74,3.64
"9q",1.16,0,0,0
"10q",0,0,0,4.04
"11q",0,0,0,0
"12q",0,0,0,2.67
"13q",0,0,6.41,0
"14q",0,0,0,0
"15q",0,0,0,3.73
"16q",0,0,0,0
"17q",0.73,0,0,0
"18q",0,0,2.54,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,4.05
