"","GAIN","AMPLI","LOSS","LOH"
"1p",100,0,0,0
"2p",88.1,0,0,3.68
"3p",40.88,0,33.54,0
"4p",96.4,0,0,0
"5p",97.23,0,0,0
"6p",34.61,0,0,0
"7p",100,0,0,0
"8p",0,0,99.66,0
"9p",0,0,95.1,0
"10p",69.55,0,0,70.22
"11p",81.05,0,18.9,8.47
"12p",30.83,0,61.89,0
"16p",3.04,0,0,0
"17p",2.01,0,92.89,0
"18p",9.52,0,75.78,0
"19p",100,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",99.91,0,0,0
"1q",1.85,0,0,0
"2q",63.28,0,0,0
"3q",52.34,0,0,2.49
"4q",83.9,0,1.81,84.18
"5q",100,0,0,0
"6q",100,0,0,0
"7q",100,0,0,0
"8q",92.61,0,7.38,0
"9q",24.17,0,19.72,0
"10q",9.64,0,37.8,0
"11q",68.68,0,0,0
"12q",38.46,0,61.52,0
"13q",0,0,69.96,0
"14q",49.52,0,23.36,0
"15q",78.19,0,0,0
"16q",4.31,0,78.45,0
"17q",9.46,0,34.13,5.77
"18q",75.99,0,0,4.44
"19q",100,0,0,0
"20q",100,0,0,0
"21q",20.02,0,0,0
"22q",1.8,0,61.77,37.86
"Yq",0,0,0,0
"Xq",64.8,0,0.41,0
