"","GAIN","AMPLI","LOSS","LOH"
"1p",100,0,0,2.32
"2p",100,0,0,0
"3p",0.75,0,8.89,100
"4p",43.01,0,0,100
"5p",99.94,0,0,0
"6p",100,0,0.69,44.94
"7p",0,0,0,0
"8p",99.61,0,0.73,99.57
"9p",0,0,2.29,82.95
"10p",21.1,0,0,64.16
"11p",5.45,0,0.75,94.75
"12p",97.43,0,1.47,0
"16p",100,0,0,10.26
"17p",100,0,0,92.1
"18p",26.43,0,0,0
"19p",81.96,0,0,18.38
"20p",28.62,0,0,57.66
"21p",85.12,0,0,0
"Yp",99.57,0,0,0
"Xp",4.77,0,0.91,99.81
"1q",68.91,0,0,0
"2q",63.53,0,0.32,14.86
"3q",31.18,0,0,0
"4q",99.92,0,0,0
"5q",3.92,0,0.29,96.11
"6q",5.71,0,0.42,94.36
"7q",100,0,0.37,0
"8q",10.48,0,0.6,0
"9q",0,0,0,96.12
"10q",62.23,0,0.32,3.18
"11q",18.21,0,0.93,75.54
"12q",99.25,0,0,11.31
"13q",0,0,0,100
"14q",98.92,0,0,98.92
"15q",41.47,0,0,40.71
"16q",100,0,0,0
"17q",100,0,0,0
"18q",42.07,0,0,58.01
"19q",16.7,0,6.67,0
"20q",100,0,0,0
"21q",8.98,0,0,90.91
"22q",100,0,0,0
"Yq",0,0,0,0
"Xq",93.34,0,0.37,100
