"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,70.56,0
"2p",99.56,0,0,0
"3p",0,0,6.11,71.82
"4p",99.41,0,0,0
"5p",99.94,0,0,0
"6p",54.73,0,0,0
"7p",76.48,0,0,24.1
"8p",99.66,0,0,0
"9p",0,0,48.01,34.11
"10p",19.06,0,80.9,81.28
"11p",13.35,0,44.7,15.9
"12p",0,0,0,99.63
"16p",2.4,0,84.05,13.79
"17p",0,0,95.51,0
"18p",0,0,0,99.9
"19p",0,0,73.91,25.3
"20p",97.13,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",12.96,0,7.61,0
"1q",71.55,0,0,0
"2q",0,0,0,0
"3q",0,0,0,47.69
"4q",0,0,0,0
"5q",0,0,51.49,0
"6q",100,0,0,0
"7q",0,0,7.06,8.38
"8q",100,0,0,0
"9q",0,0,0,96.12
"10q",70.43,0,22.28,77.65
"11q",94.94,0,2.71,0
"12q",0,0,0,99.97
"13q",0,0,100,0
"14q",7.27,0,0,0
"15q",56.54,0,35.07,16.79
"16q",79.75,0,1.11,19.72
"17q",0.95,0,42.58,0
"18q",2.46,0,35.17,99.99
"19q",3.02,0,1.09,49.1
"20q",49.86,0,0,9.4
"21q",0,0,2.67,0
"22q",17.83,0,0,100
"Yq",0,0,0,0
"Xq",0,0,0,0
