"","GAIN","AMPLI","LOSS","LOH"
"1p",0.74,0,1.28,0
"2p",0,0,0,2.85
"3p",0,0,3.99,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0.91,0,0,0
"7p",11.03,0,19.44,0
"8p",9.57,0,0,89.95
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",1.58,0,0,0
"16p",2.05,0,0,9.69
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,16,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,100,0
"1q",0.51,0,0,0
"2q",0.42,0,0,0
"3q",0.3,0,0.31,0
"4q",0,0,0,23.07
"5q",0.42,0,0,0
"6q",0,0,0,0
"7q",1.81,0,0,0
"8q",100,0,0,0
"9q",4.21,0,0,0
"10q",0,0,0,0
"11q",1.69,0,47.34,0
"12q",1.01,0,0.41,0
"13q",0.55,0,0.98,0
"14q",0.87,0,0,0
"15q",2.95,0,0,0
"16q",1.53,0,49,0
"17q",3.52,0,0,0
"18q",0,0,0,0
"19q",1.47,0,0,0
"20q",2.44,0,0,0
"21q",0,0,0,0
"22q",3.5,0,0,0
"Yq",0,0,0,0
"Xq",0,0,100,0
