"","GAIN","AMPLI","LOSS","LOH"
"1p",3.54,0,0,2.56
"2p",0,0,2.85,3.49
"3p",0,0,0,3.12
"4p",0,0,100,0
"5p",0,0,0,0
"6p",0,0,0,100
"7p",100,0,0,0
"8p",99.66,0,0,0
"9p",0,0,0,7.21
"10p",0,0,98.23,0
"11p",0,0,0,0
"12p",99.7,0,0,0
"16p",0,0,0,9.69
"17p",40.02,0,59.91,0
"18p",0,0,0,0
"19p",0,0,17.7,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,99.91,0
"1q",99.17,0,0.48,0
"2q",0,0,0.88,1.74
"3q",0.36,0,4.27,5.78
"4q",0,0,99.92,0
"5q",0,0,0,0
"6q",0,0,0,100
"7q",100,0,0,0
"8q",100,0,0,0
"9q",0,0,0.61,0
"10q",0,0,0,99.99
"11q",0,0,0,3.38
"12q",100,0,0,0
"13q",14.61,0,50.82,51.9
"14q",0,0,1.22,3.93
"15q",0,0,99.79,0
"16q",0,0,100,0
"17q",100,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,1.41,0
"22q",1.61,0,0,0
"Yq",0,0,0,0
"Xq",0,0,99.43,0
