"","GAIN","AMPLI","LOSS","LOH"
"1p",1.32,0,0.37,3.18
"2p",0,0,0,2.84
"3p",0,0,0,3.22
"4p",0,0,0,0
"5p",0,0,0,0
"6p",80.58,0,0,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",8.72,0,50.85,0
"10p",0,0,100,0
"11p",4.04,0,0,0
"12p",0,0,0,0
"16p",0,0,0,13.83
"17p",0,0,0,24.09
"18p",15.91,0,0,0
"19p",16.24,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.37,0,0,0
"1q",97.7,0,0,2.55
"2q",0.7,0,0,1.79
"3q",0,0,0,3.51
"4q",0,0,0,2.36
"5q",0,0,0,0
"6q",100,0,0,3.53
"7q",1.42,0,0,2.59
"8q",0,0,0,4.41
"9q",0,0,0,4.02
"10q",0,0,0,0
"11q",0,0,0,4.43
"12q",0,0,0.57,2.93
"13q",0,0,0,0
"14q",0,0,0.99,2.96
"15q",3,0,0.82,4.1
"16q",1.27,0,0,7.18
"17q",1.4,0,0,6.45
"18q",3.56,0,0,0
"19q",2.23,0,0,0
"20q",0,0,0,0
"21q",1.23,0,1.71,0
"22q",2.21,0,70.37,0
"Yq",0,0,0,0
"Xq",0.43,0,0,0
