"","GAIN","AMPLI","LOSS","LOH"
"1p",1.62,0,20.63,0
"2p",0.08,0,0,5.21
"3p",2.31,0,0.56,11.63
"4p",0,0,1.37,0
"5p",0.86,0,7.11,6.75
"6p",0,0,15.79,0
"7p",0,0,1.2,0
"8p",9.26,0,90.21,0
"9p",0,0,2.95,5.46
"10p",0,0,1.69,0
"11p",2.24,0,0.77,0
"12p",0.96,0,0,0
"16p",0.73,0,0.66,0
"17p",0,0,63.36,0
"18p",0,0,100,0
"19p",3.76,0,0.38,0
"20p",0,0,100,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",96.65,0,0,0
"1q",2.35,0,0.11,0
"2q",0.75,0,1.03,0
"3q",0.43,0,0.25,0
"4q",0.57,0,2.09,0
"5q",0.15,0,18.19,15.96
"6q",0,0,71.65,0
"7q",0.74,0,0.63,0
"8q",97.5,0,0,0
"9q",0.57,0,0.38,0
"10q",0,0,24.88,0
"11q",0.83,0,2.24,0
"12q",0.31,0,0.7,0
"13q",0,0,99.33,0
"14q",1.15,0,2.04,0
"15q",0.32,0,0.44,0
"16q",1.85,0,0.69,0
"17q",3.14,0,4.06,7.44
"18q",0,0,99.99,0
"19q",0.14,0,1.99,0
"20q",0.91,0,0,0
"21q",0,0,1.65,0
"22q",0.99,0,0,0
"Yq",0,0,0,0
"Xq",1.34,0,0.37,10.46
