"","GAIN","AMPLI","LOSS","LOH"
"1p",0.75,0,0,2.33
"2p",45.14,0,0,3.36
"3p",0.48,0,100,0
"4p",0,0,0,0
"5p",0,0,0,8.29
"6p",0,0,28.19,0
"7p",0,0,0,5.06
"8p",0,0,0,6.73
"9p",0,0,0,6.85
"10p",0,0,1.21,25.86
"11p",2.47,0,35.05,7.7
"12p",0,0,0,0
"16p",1.27,0,0,15.27
"17p",0,0,0,12.99
"18p",17.05,0,0,0
"19p",0,0,37,0
"20p",100,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,9.3
"1q",78.03,0,0,3.6
"2q",0,0,5.27,2.91
"3q",100,0,0,0
"4q",0.36,0,0,0
"5q",0.34,0,0.32,3.17
"6q",0,0,0,5.5
"7q",0,0,0,4.12
"8q",45.93,0,0,4.22
"9q",2.44,0,0,3.58
"10q",0,0,1.35,8.15
"11q",0,0,0,4.27
"12q",1.73,0,1.68,4.04
"13q",21.05,0,47.6,0
"14q",98.92,0,0,0
"15q",0.56,0,0,8.97
"16q",78.03,0,0,0
"17q",71.36,0,2.4,6.8
"18q",7.79,0,0.92,0
"19q",0,0,0,27
"20q",100,0,0,0
"21q",100,0,0,0
"22q",14.06,0,0,7.81
"Yq",0,0,0,0
"Xq",4.14,0,0,4.94
