"","GAIN","AMPLI","LOSS","LOH"
"1p",14.48,0,81.73,0
"2p",8.95,0,0,0
"3p",50.33,0,0,0
"4p",17.1,0,0,0
"5p",21.88,0,0,0
"6p",0.73,0,91.12,0
"7p",10.15,0,0,0
"8p",6.93,0,0,0
"9p",14.14,0,0.6,0
"10p",4.05,0,68.89,0
"11p",20.32,0,0,0
"12p",16.11,0,0.62,0
"16p",21.12,0,77.97,0
"17p",2.18,0,3.15,0
"18p",2.93,0,2.02,0
"19p",23.54,0,0,0
"20p",3.48,0,0,0
"21p",0,0,85.12,0
"Yp",19.67,0,0,0
"Xp",19.32,0,0,0
"1q",13.48,0,66.25,13.02
"2q",12.07,0,0.11,0
"3q",8.03,0,0,0
"4q",7.23,0,0,0
"5q",9.47,0,0.62,0
"6q",11.25,0,77.34,0
"7q",22.09,0,0,0
"8q",24.81,0,0,0
"9q",8.43,0,0.63,0
"10q",13.35,0,82.53,0
"11q",9.93,0,5.86,11.73
"12q",71.64,0,0,0
"13q",18.95,0,72.07,0
"14q",6.7,0,59.78,33.5
"15q",12.1,0,78.75,0
"16q",4.51,0,77.43,0
"17q",33.19,0,0.59,0
"18q",15.14,0,1.67,0
"19q",12.34,0,0.87,0
"20q",20.32,0,0,9.37
"21q",2.17,0,83.82,0
"22q",2.49,0,74.44,0
"Yq",22.26,0,0,0
"Xq",18.46,0,0,0
