"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",27.69,0,0,0
"3p",0,0,0,0
"4p",13.8,0,0,0
"5p",48.01,0,0,0
"6p",1.98,0,0,0
"7p",41.58,0,0,0
"8p",0,0,0,0
"9p",0,0,72.19,0
"10p",0,0,0,0
"11p",0,0,0,5.08
"12p",22.3,0,0,0
"16p",75.31,0,0,13.41
"17p",5.59,0,0,14.85
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,16.23
"1q",6.23,0,0,6.54
"2q",0,0,0,0
"3q",0,0,45.73,0
"4q",3.34,0,0,0
"5q",23.75,0,0,0
"6q",0,0,0,0
"7q",34.35,0,0,0
"8q",30.27,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",0,0,0,0
"13q",0,0,0,0
"14q",0,0,0,4.01
"15q",0,0,0,0
"16q",0,0,0,6.9
"17q",4.66,0,8.97,12.87
"18q",0,0,0,0
"19q",0,0,0,0
"20q",15.53,0,39.85,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",56.72,0,0,4.91
