"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,1.05,0
"6p",2.65,0,1.98,5.3
"7p",100,0,0,0
"8p",0,0,43.39,0
"9p",0,0,46.63,0
"10p",0,0,100,0
"11p",2.65,0,0,0
"12p",0,0,0,0
"16p",0,0,16.3,10.65
"17p",0,0,0,0
"18p",0,0,0,0
"19p",100,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,2.6
"2q",0,0,0,1.71
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,90.01,0
"7q",100,0,0,0
"8q",0,0,0,2.84
"9q",1.79,0,0,0
"10q",0,0,100,0
"11q",0,0,98.43,0
"12q",0,0,0,0
"13q",1.52,0,0,0
"14q",0,0,0,0
"15q",0,0,0,0
"16q",0,0,6,0
"17q",2.58,0,4.78,0
"18q",0,0,0,0
"19q",100,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
