"","GAIN","AMPLI","LOSS","LOH"
"1p",65.51,0,0,0
"2p",100,0,0,0
"3p",0,0,0,100
"4p",0,0,0,100
"5p",15.62,0,0,45.36
"6p",99.69,0,0,0
"7p",100,0,0,0
"8p",0,0,4.3,99.57
"9p",33.52,0,63.78,19.29
"10p",17.09,0,0,0
"11p",18.7,0,0,81.47
"12p",99.7,0,0,0
"16p",0,0,0,100
"17p",0,0,0,99.89
"18p",0,0,0,99.9
"19p",1.47,0,0,100
"20p",100,0,1.91,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",51.13,0,0,49.19
"1q",100,0,0.77,0
"2q",81.04,0,0,24.24
"3q",100,0,0,0
"4q",0,0,1.07,99.92
"5q",0.46,0,23.58,76.72
"6q",100,0,0,0
"7q",70.96,0,16.63,83.18
"8q",92.08,0,0,7.18
"9q",50.74,0,0,96.12
"10q",1.1,0,1,0
"11q",41.77,0,0,19.59
"12q",100,0,0,0
"13q",30.84,0,0,70.39
"14q",0,0,0,98.92
"15q",0,0,0,96.65
"16q",0,0,0,100
"17q",27.3,0,0,0
"18q",0,0,32.58,67.53
"19q",99.4,0,0,0
"20q",100,0,0,0
"21q",0,0,15.76,100
"22q",7.38,0,0,100
"Yq",0,0,0,0
"Xq",100,0,0,0
