"","GAIN","AMPLI","LOSS","LOH"
"1p",0.79,0,0.35,3.02
"2p",0.05,0,1.57,0
"3p",1.07,0,0.67,0
"4p",0.85,0,0,0
"5p",0.59,0,0,0
"6p",0.34,0,0.35,0
"7p",99.25,0,0,0
"8p",1.36,0,0,0
"9p",0,0,0.61,0
"10p",0,0,100,0
"11p",0,0,0,0
"12p",0,0,1.74,0
"16p",0,0,0.12,9.45
"17p",0,0,100,0
"18p",0,0,0,0
"19p",3.4,0,0.45,0
"20p",99.91,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",1.1,0,0.77,5.45
"1q",0.34,0,0,0
"2q",0.31,0,0.06,0
"3q",0.5,0,0,0
"4q",0.6,0,0.29,0
"5q",0,0,0.25,0
"6q",0,0,45.28,0
"7q",98.28,0,0,0
"8q",0.69,0,0.36,0
"9q",0.35,0,0.99,0
"10q",0,0,99.63,0
"11q",0,0,2.36,3.32
"12q",0,0,1.12,0
"13q",0,0,100,0
"14q",0,0,98.91,0
"15q",0.35,0,1.64,0
"16q",0.18,0,0.35,0
"17q",0,0,100,0
"18q",0,0,0,0
"19q",0.88,0,0.29,0
"20q",97.97,0,0,0
"21q",1.07,0,0,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",0.98,0,0.77,7.9
