Use In Export	File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
true	H17013461.OSCHP	4.0	Gain	17	q25.3	109.894	20	4	LGALS3BP, CANT1, C1QTNF1-AS1, C1QTNF1	3	LGALS3BP (600626), CANT1 (613165), C1QTNF1 (610365)	Cytoregions Not Set				false	arr[hg19] 17q25.3(76,923,150-77,033,044)x4	chr17:76923150-77033044
true	H17013461.OSCHP	4.0	Gain	20	q11.21	55.28	23	2	BCL2L1, TPX2	2	BCL2L1 (600039), TPX2 (605917)	Cytoregions Not Set				false	arr[hg19] 20q11.21(30,278,629-30,333,909)x4	chr20:30278629-30333909
true	H17013461.OSCHP	4.0	Gain	22	q11.23	49.941	21	4	GSTTP1, LOC391322, GSTT1, GSTTP2	1	GSTT1 (600436)	Cytoregions Not Set				false	arr[hg19] 22q11.23(24,346,657-24,396,598)x4	chr22:24346657-24396598
true	H17013461.OSCHP	4.0	Gain	Y	p11.31	195.62	19	2	RPS4Y1, ZFY	2	RPS4Y1 (470000), ZFY (490000)	Cytoregions Not Set				false	arr[hg19] Yp11.31(2,660,162-2,855,782)x4	chrY:2660162-2855782
true	H17013461.OSCHP	3.0	Gain	1	p13.3	131.616	19	1	NTNG1	1	NTNG1 (608818)	Cytoregions Not Set				false	arr[hg19] 1p13.3(107,712,894-107,844,510)x3	chr1:107712894-107844510
true	H17013461.OSCHP	3.0	Gain	1	p13.3	43.691	18	3	GSTM2, GSTM1, GSTM5	3	GSTM2 (138380), GSTM1 (138350), GSTM5 (138385)	Cytoregions Not Set				false	arr[hg19] 1p13.3(110,222,218-110,265,909)x3	chr1:110222218-110265909
true	H17013461.OSCHP	3.0	Gain	1	q41	538.238	29	6	TP53BP2, FBXO28, DEGS1, NVL, MIR320B2, CNIH4	3	TP53BP2 (602143), FBXO28 (609100), NVL (602426)	Cytoregions Not Set				false	arr[hg19] 1q41q42.11(224,026,136-224,564,374)x3	chr1:224026136-224564374
true	H17013461.OSCHP	3.0	Gain	2	p22.3	1363.008	93	13	MEMO1, DPY30, SPAST, SLC30A6, NLRC4, YIPF4, BIRC6, MIR558, TTC27, MIR4765, LINC00486, LOC100271832, LTBP1	7	MEMO1 (611786), DPY30 (612032), SPAST (604277), SLC30A6 (611148), NLRC4 (606831), BIRC6 (605638), LTBP1 (150390)	Cytoregions Not Set				false	arr[hg19] 2p22.3(32,128,600-33,491,608)x3	chr2:32128600-33491608
true	H17013461.OSCHP	3.0	Gain	2	p13.3	371.026	22	8	PCBP1-AS1, PCBP1, LOC100133985, C2orf42, TIA1, PCYOX1, SNRPG, FAM136A	4	PCBP1 (601209), TIA1 (603518), PCYOX1 (610995), SNRPG (603542)	Cytoregions Not Set				false	arr[hg19] 2p13.3(70,201,667-70,572,693)x3	chr2:70201667-70572693
true	H17013461.OSCHP	3.0	Gain	2	q31.1	299.035	18	8	BBS5, KLHL41, FASTKD1, PPIG, CCDC173, PHOSPHO2, PHOSPHO2-KLHL23, KLHL23	3	BBS5 (603650), KLHL41 (607701), PPIG (606093)	Cytoregions Not Set				false	arr[hg19] 2q31.1(170,297,630-170,596,665)x3	chr2:170297630-170596665
