Use In Export	File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
true	H17012195.OSCHP	3.0	Gain	5	q32	110.868	21	2	CSNK1A1, ARHGEF37	1	CSNK1A1 (600505)	Cytoregions Not Set				false	arr[hg19] 5q32(148,854,029-148,964,897)x3	chr5:148854029-148964897
true	H17012195.OSCHP	3.0	Gain	7	q11.21	619.557	38	3	ZNF92, LOC441242, INTS4L2	1	ZNF92 (603974)	Cytoregions Not Set				false	arr[hg19] 7q11.21(64,565,719-65,185,276)x3	chr7:64565719-65185276
true	H17012195.OSCHP	3.0	Gain	X	q11.1	529.216	28	0		0		Cytoregions Not Set				false	arr[hg19] Xq11.1(61,732,393-62,261,609)x3	chrX:61732393-62261609
true	H17012195.OSCHP	3.0	Gain	X	q23	275.734	18	2	TRPC5, ZCCHC16	1	TRPC5 (300334)	Cytoregions Not Set				false	arr[hg19] Xq23(111,168,828-111,444,562)x3	chrX:111168828-111444562
true	H17012195.OSCHP	2.5	Gain	12	q13.3	114.914	76	6	DTX3, ARHGEF25, SLC26A10, B4GALNT1, OS9, AGAP2	5	DTX3 (613142), ARHGEF25 (610215), B4GALNT1 (601873), OS9 (609677), AGAP2 (605476)	Cytoregions Not Set				false	arr[hg19] 12q13.3q14.1(58,003,269-58,118,183)x2-3	chr12:58003269-58118183
true	H17012195.OSCHP	2.5	Gain	21	q22.12	1449.071	96	11	RUNX1, RUNX1-IT1, LOC100506403, MIR802, SETD4, LOC100133286, CBR1, CBR3-AS1, CBR3, DOPEY2, MORC3	5	RUNX1 (151385), CBR1 (114830), CBR3 (603608), DOPEY2 (604803), MORC3 (610078)	Cytoregions Not Set				false	arr[hg19] 21q22.12(36,294,341-37,743,412)x2-3	chr21:36294341-37743412
true	H17012195.OSCHP	2.5	Gain	X	q13.2	2332.948	158	9	KIAA2022, ABCB7, UPRT, ZDHHC15, TTC3P1, MAGEE2, PBDC1, MAGEE1, MIR384	6	KIAA2022 (300524), ABCB7 (300135), UPRT (300656), ZDHHC15 (300576), MAGEE2 (300760), MAGEE1 (300759)	Cytoregions Not Set				false	arr[hg19] Xq13.2q21.1(73,835,727-76,168,675)x2-3	chrX:73835727-76168675
true	H17012195.OSCHP	1.5	Loss	7	p22.3	577.0	74	11	PRKAR1B, HEATR2, SUN1, GET4, ADAP1, COX19, CYP2W1, C7orf50, MIR339, GPR146, GPER	7	PRKAR1B (176911), HEATR2 (614864), SUN1 (607723), GET4 (612056), ADAP1 (608114), COX19 (610429), GPER (601805)	Cytoregions Not Set				false	arr[hg19] 7p22.3(588,583-1,165,583)x1-2	chr7:588583-1165583
true	H17012195.OSCHP	1.5	Loss	17	q12	141.633	70	7	NEUROD2, PPP1R1B, STARD3, TCAP, PNMT, PGAP3, ERBB2	7	NEUROD2 (601725), PPP1R1B (604399), STARD3 (607048), TCAP (604488), PNMT (171190), PGAP3 (611801), ERBB2 (164870)	Cytoregions Not Set				false	arr[hg19] 17q12(37,740,160-37,881,793)x1-2	chr17:37740160-37881793
true	H17012195.OSCHP	1.5	Loss	22	q11.23	43.891	20	4	GSTTP1, LOC391322, GSTT1, GSTTP2	1	GSTT1 (600436)	Cytoregions Not Set				false	arr[hg19] 22q11.23(24,346,427-24,390,318)x1-2	chr22:24346427-24390318
true	H17012195.OSCHP	0.0	Loss	8	p11.22	268.052	18	3	ADAM32, ADAM5, ADAM3A	0		Cytoregions Not Set				false	arr[hg19] 8p11.22(39,114,948-39,383,000)x0	chr8:39114948-39383000
