Use In Export	File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
true	H18005371.OSCHP	7.0	Gain	3	p21.1	96.342	19	1	PBRM1	1	PBRM1 (606083)	Cytoregions Not Set				false	arr[hg19] 3p21.1(52,601,224-52,697,566)x7	chr3:52601224-52697566
true	H18005371.OSCHP	6.0	Gain	11	q23.3	141.088	28	1	ARHGEF12	1	ARHGEF12 (604763)	Cytoregions Not Set				false	arr[hg19] 11q23.3(120,223,398-120,364,486)x6	chr11:120223398-120364486
true	H18005371.OSCHP	4.0	Gain	12	p13.33	819.657	134	9	IQSEC3, LOC574538, SLC6A12, SLC6A13, KDM5A, CCDC77, B4GALNT3, NINJ2, WNK1	7	IQSEC3 (612118), SLC6A12 (603080), SLC6A13 (615097), KDM5A (180202), B4GALNT3 (612220), NINJ2 (607297), WNK1 (605232)	Cytoregions Not Set				false	arr[hg19] 12p13.33(189,399-1,009,056)x4	chr12:189399-1009056
true	H18005371.OSCHP	4.0	Gain	20	q13.33	510.959	27	14	LAMA5, MIR4758, RPS21, CABLES2, RBBP8NL, GATA5, C20orf166-AS1, C20orf166, MIR1-1, MIR133A2, SLCO4A1, LOC100127888, NTSR1, LINC00659	7	LAMA5 (601033), RPS21 (180477), GATA5 (611496), MIR1-1 (609326), MIR133A2 (610255), SLCO4A1 (612436), NTSR1 (162651)	Cytoregions Not Set				false	arr[hg19] 20q13.33(60,894,869-61,405,828)x4	chr20:60894869-61405828
true	H18005371.OSCHP	4.0	Gain	15	q23	338.8	24	1	THSD4	1	THSD4 (614476)	Cytoregions Not Set				false	arr[hg19] 15q23(71,718,778-72,057,578)x4	chr15:71718778-72057578
true	H18005371.OSCHP	4.0	Gain	18	q21.33	196.336	79	1	PHLPP1	1	PHLPP1 (609396)	Cytoregions Not Set				false	arr[hg19] 18q21.33(60,429,522-60,625,858)x4	chr18:60429522-60625858
true	H18005371.OSCHP	4.0	Gain	10	q23.2	156.293	64	1	BMPR1A	1	BMPR1A (601299)	Cytoregions Not Set				false	arr[hg19] 10q23.2(88,526,262-88,682,555)x4	chr10:88526262-88682555
true	H18005371.OSCHP	3.0	Gain	8	q11.1	1646.786	106	3	LINC00293, LOC100287846, KIAA0146	1	LINC00293 (609543)	Cytoregions Not Set				false	arr[hg19] 8q11.1q11.21(46,896,971-48,543,757)x3	chr8:46896971-48543757
true	H18005371.OSCHP	3.0	Gain	22	q12.2	1552.052	117	34	NEFH, THOC5, NIPSNAP1, NF2, CABP7, ZMAT5, UQCR10, ASCC2, MTMR3, HORMAD2, LIF, OSM, GATSL3, TBC1D10A, SF3A1, CCDC157, KIAA1656, RNF215, SEC14L2, MTFP1, SEC14L3, SDC4P, SEC14L4, SEC14L6, GAL3ST1, PES1, TCN2, SLC35E4, DUSP18, OSBP2, MIR3200, MORC2-AS1, MORC2, TUG1	21	NEFH (162230), THOC5 (612733), NIPSNAP1 (603249), NF2 (607379), UQCR10 (610843), ASCC2 (614216), MTMR3 (603558), LIF (159540), OSM (165095), TBC1D10A (610020), SF3A1 (605595), SEC14L2 (607558), MTFP1 (610235), SEC14L3 (612824), SEC14L4 (612825), GAL3ST1 (602300), PES1 (605819), TCN2 (613441), DUSP18 (611446), OSBP2 (606729), TUG1 (614971)	Cytoregions Not Set				false	arr[hg19] 22q12.2(29,881,467-31,433,519)x3	chr22:29881467-31433519
true	H18005371.OSCHP	3.0	Gain	16	q24.2	1446.717	112	28	CA5A, BANP, ZNF469, ZFPM1, MIR5189, ZC3H18, IL17C, CYBA, MVD, SNAI3-AS1, SNAI3, RNF166, CTU2, PIEZO1, MIR4722, CDT1, APRT, GALNS, TRAPPC2L, PABPN1L, CBFA2T3, ACSF3, LINC00304, LOC400558, CDH15, SLC22A31, ZNF778, ANKRD11	17	CA5A (114761), BANP (611564), ZNF469 (612078), ZFPM1 (601950), IL17C (604628), CYBA (608508), MVD (603236), SNAI3 (612741), PIEZO1 (611184), CDT1 (605525), APRT (102600), GALNS (612222), TRAPPC2L (610970), CBFA2T3 (603870), ACSF3 (614245), CDH15 (114019), ANKRD11 (611192)	Cytoregions Not Set				false	arr[hg19] 16q24.2q24.3(87,931,502-89,378,219)x3	chr16:87931502-89378219
true	H18005371.OSCHP	3.0	Gain	2	q37.3	1090.152	68	10	TWIST2, FLJ43879, HDAC4, MIR4440, MIR4441, MGC16025, MIR4269, MIR2467, LOC150935, MIR4786	2	TWIST2 (607556), HDAC4 (605314)	Cytoregions Not Set				false	arr[hg19] 2q37.3(239,798,391-240,888,543)x3	chr2:239798391-240888543
true	H18005371.OSCHP	3.0	Gain	12	p13.33	1044.959	141	11	ERC1, LINC00942, FBXL14, WNT5B, MIR3649, ADIPOR2, CACNA2D4, LRTM2, LINC00940, DCP1B, CACNA1C	7	ERC1 (607127), FBXL14 (609081), WNT5B (606361), ADIPOR2 (607946), CACNA2D4 (608171), DCP1B (609843), CACNA1C (114205)	Cytoregions Not Set				false	arr[hg19] 12p13.33(1,125,474-2,170,433)x3	chr12:1125474-2170433
true	H18005371.OSCHP	3.0	Gain	16	p13.3	992.791	103	58	CACNA1H, TPSG1, TPSB2, TPSAB1, TPSD1, UBE2I, BAIAP3, TSR3, GNPTG, UNKL, C16orf91, CCDC154, CLCN7, PTX4, TELO2, IFT140, TMEM204, CRAMP1L, HN1L, MAPK8IP3, MIR3177, NME3, MRPS34, EME2, SPSB3, NUBP2, IGFALS, HAGH, FAHD1, MEIOB, LINC00254, HS3ST6, MSRB1, RPL3L, NDUFB10, RPS2, SNORA10, SNORA64, SNHG9, SNORA78, RNF151, TBL3, NOXO1, GFER, SYNGR3, ZNF598, NPW, SLC9A3R2, NTHL1, TSC2, PKD1, MIR1225, MIR4516, MIR3180-5, RAB26, SNORD60, TRAF7, CASKIN1	37	CACNA1H (607904), TPSG1 (609341), TPSB2 (191081), TPSAB1 (191080), TPSD1 (609272), UBE2I (601661), BAIAP3 (604009), GNPTG (607838), CLCN7 (602727), PTX4 (613442), TELO2 (611140), IFT140 (614620), TMEM204 (611002), MAPK8IP3 (605431), NME3 (601817), MRPS34 (611994), EME2 (610886), SPSB3 (611659), NUBP2 (610779), IGFALS (601489), HAGH (138760), MSRB1 (606216), NDUFB10 (603843), RPS2 (603624), TBL3 (605915), NOXO1 (611256), GFER (600924), SYNGR3 (603927), NPW (607997), SLC9A3R2 (606553), NTHL1 (602656), TSC2 (191092), PKD1 (601313), MIR1225 (611621), RAB26 (605455), TRAF7 (606692), CASKIN1 (612184)	Cytoregions Not Set				false	arr[hg19] 16p13.3(1,244,200-2,236,991)x3	chr16:1244200-2236991
true	H18005371.OSCHP	3.0	Gain	1	q21.2	977.24	106	30	HIST2H2BE, HIST2H2AC, HIST2H2AB, BOLA1, SV2A, SF3B4, MTMR11, OTUD7B, VPS45, PLEKHO1, ANP32E, CA14, APH1A, C1orf54, C1orf51, MRPS21, PRPF3, RPRD2, TARS2, ECM1, LINC00568, ADAMTSL4, MIR4257, MCL1, ENSA, GOLPH3L, HORMAD1, CTSS, CTSK, ARNT	25	HIST2H2BE (601831), HIST2H2AC (602797), HIST2H2AB (615014), BOLA1 (613181), SV2A (185860), SF3B4 (605593), OTUD7B (611748), VPS45 (610035), PLEKHO1 (608335), ANP32E (609611), CA14 (604832), APH1A (607629), MRPS21 (611984), PRPF3 (607301), RPRD2 (614695), TARS2 (612805), ECM1 (602201), ADAMTSL4 (610113), MCL1 (159552), ENSA (603061), GOLPH3L (612208), HORMAD1 (609824), CTSS (116845), CTSK (601105), ARNT (126110)	Cytoregions Not Set				false	arr[hg19] 1q21.2q21.3(149,849,170-150,826,410)x3	chr1:149849170-150826410
true	H18005371.OSCHP	3.0	Gain	21	q22.12	928.217	67	4	RUNX1, RUNX1-IT1, LOC100506403, MIR802	1	RUNX1 (151385)	Cytoregions Not Set				false	arr[hg19] 21q22.12(36,254,731-37,182,948)x3	chr21:36254731-37182948
