Use In Export	File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
true	H17006400.OSCHP	2.5	Gain	8	q11.1	9162.897	693	26	LINC00293, LOC100287846, KIAA0146, CEBPD, PRKDC, MCM4, UBE2V2, EFCAB1, SNAI2, C8orf22, SNTG1, PXDNL, PCMTD1, ST18, FAM150A, RB1CC1, NPBWR1, OPRK1, ATP6V1H, RGS20, TCEA1, LYPLA1, MRPL15, SOX17, RP1, XKR4	17	LINC00293 (609543), CEBPD (116898), PRKDC (600899), MCM4 (602638), UBE2V2 (603001), SNAI2 (602150), SNTG1 (608714), RB1CC1 (606837), NPBWR1 (600730), OPRK1 (165196), ATP6V1H (608861), RGS20 (607193), TCEA1 (601425), LYPLA1 (605599), MRPL15 (611828), SOX17 (610928), RP1 (603937)	Cytoregions Not Set				false	arr[hg19] 8q11.1q12.1(46,896,971-56,059,868)x2-3	chr8:46896971-56059868
true	H17006400.OSCHP	3.0	Gain	11	q13.3	1220.972	210	9	MYEOV, CCND1, ORAOV1, FGF19, FGF4, FGF3, ANO1, FADD, PPFIA1	9	MYEOV (605625), CCND1 (168461), ORAOV1 (607224), FGF19 (603891), FGF4 (164980), FGF3 (164950), ANO1 (610108), FADD (602457), PPFIA1 (611054)	Cytoregions Not Set				false	arr[hg19] 11q13.3(68,899,813-70,120,785)x3	chr11:68899813-70120785
true	H17006400.OSCHP	2.5	Gain	12	q14.1	5618.922	401	10	LRIG3, SLC16A7, FAM19A2, USP15, MON2, C12orf61, MIRLET7I, PPM1H, AVPR1A, DPY19L2	6	LRIG3 (608870), SLC16A7 (603654), USP15 (604731), MIRLET7I (612148), AVPR1A (600821), DPY19L2 (613893)	Cytoregions Not Set				false	arr[hg19] 12q14.1q14.2(58,379,223-63,998,145)x2-3	chr12:58379223-63998145
true	H17006400.OSCHP	2.5	Gain	21	q21.1	8098.602	542	15	C21orf37, CXADR, BTG3, C21orf91-OT1, C21orf91, CHODL-AS1, CHODL, TMPRSS15, LINC00320, NCAM2, RNU6-67P, LINC00317, LINC00308, D21S2088E, LOC339622	5	CXADR (602621), BTG3 (605674), CHODL (607247), TMPRSS15 (606635), NCAM2 (602040)	Cytoregions Not Set				false	arr[hg19] 21q21.1q21.2(18,564,134-26,662,736)x2-3	chr21:18564134-26662736
true	H17006400.OSCHP	3.0	Gain	22	q11.23	43.891	20	4	GSTTP1, LOC391322, GSTT1, GSTTP2	1	GSTT1 (600436)	Cytoregions Not Set				false	arr[hg19] 22q11.23(24,346,427-24,390,318)x3	chr22:24346427-24390318
true	H17006400.OSCHP	1.0	Loss	8	q24.23	266.109	19	0		0		Cytoregions Not Set				false	arr[hg19] 8q24.23(137,677,674-137,943,783)x1	chr8:137677674-137943783
true	H17006400.OSCHP	1.5	Loss	10	q24.1	268.933	19	6	ENTPD1-AS1, C10orf131, CC2D2B, CCNJ, MIR3157, ZNF518A	0		Cytoregions Not Set				false	arr[hg19] 10q24.1(97,666,537-97,935,470)x1-2	chr10:97666537-97935470
true	H17006400.OSCHP	1.5	Loss	10	q22.3	429.185	28	4	ZMIZ1-AS1, ZMIZ1, PPIF, ZCCHC24	2	ZMIZ1 (607159), PPIF (604486)	Cytoregions Not Set				false	arr[hg19] 10q22.3(80,819,131-81,248,316)x1-2	chr10:80819131-81248316
true	H17006400.OSCHP	1.0	Loss	17	q23.3	100.523	21	6	GH2, CSH1, CSHL1, GH1, CD79B, SCN4A	6	GH2 (139240), CSH1 (150200), CSHL1 (603515), GH1 (139250), CD79B (147245), SCN4A (603967)	Cytoregions Not Set				false	arr[hg19] 17q23.3(61,954,507-62,055,030)x1	chr17:61954507-62055030
true	H17006400.OSCHP	1.5	Loss	19	p13.3	2459.978	293	96	PPAP2C, MIER2, THEG, C2CD4C, SHC2, ODF3L2, MADCAM1, TPGS1, CDC34, GZMM, BSG, HCN2, POLRMT, FGF22, RNF126, FSTL3, PRSS57, PALM, MISP, PTBP1, MIR4745, LPPR3, MIR3187, AZU1, PRTN3, ELANE, CFD, MED16, R3HDM4, KISS1R, ARID3A, WDR18, GRIN3B, TMEM259, CNN2, ABCA7, HMHA1, POLR2E, GPX4, SBNO2, STK11, C19orf26, ATP5D, MIDN, CIRBP-AS1, CIRBP, C19orf24, EFNA2, MUM1, NDUFS7, GAMT, DAZAP1, RPS15, APC2, C19orf25, PCSK4, REEP6, ADAMTSL5, PLK5, MEX3D, MBD3, UQCR11, TCF3, ONECUT3, ATP8B3, REXO1, MIR1909, LOC100288123, KLF16, ABHD17A, ADAT3, SCAMP4, CSNK1G2, CSNK1G2-AS1, BTBD2, MKNK2, MOB3A, IZUMO4, AP3D1, DOT1L, PLEKHJ1, MIR1227, SF3A2, AMH, MIR4321, JSRP1, OAZ1, C19orf35, LINGO3, LSM7, SPPL2B, TMPRSS9, TIMM13, LMNB2, GADD45B, GNG7	70	PPAP2C (607126), THEG (609503), C2CD4C (610336), SHC2 (605217), MADCAM1 (102670), CDC34 (116948), GZMM (600311), BSG (109480), HCN2 (602781), POLRMT (601778), FGF22 (605831), RNF126 (615177), FSTL3 (605343), PALM (608134), MISP (615289), PTBP1 (600693), - (610391), AZU1 (162815), PRTN3 (177020), ELANE (130130), CFD (134350), MED16 (604062), KISS1R (604161), ARID3A (603265), GRIN3B (606651), TMEM259 (611011), CNN2 (602373), ABCA7 (605414), HMHA1 (601155), POLR2E (180664), GPX4 (138322), STK11 (602216), ATP5D (603150), MIDN (606700), CIRBP (602649), EFNA2 (602756), NDUFS7 (601825), GAMT (601240), DAZAP1 (607430), RPS15 (180535), APC2 (612034), PCSK4 (600487), REEP6 (609346), MEX3D (611009), MBD3 (603573), UQCR11 (609711), TCF3 (147141), ONECUT3 (611294), ATP8B3 (605866), REXO1 (609614), MIR1909 (615201), KLF16 (606139), SCAMP4 (613764), CSNK1G2 (602214), BTBD2 (608531), MKNK2 (605069), AP3D1 (607246), DOT1L (607375), SF3A2 (600796), AMH (600957), JSRP1 (608743), OAZ1 (601579), LINGO3 (609792), LSM7 (607287), SPPL2B (608239), TMPRSS9 (610477), TIMM13 (607383), LMNB2 (150341), GADD45B (604948), GNG7 (604430)	Cytoregions Not Set				false	arr[hg19] 19p13.3(247,231-2,707,209)x1-2	chr19:247231-2707209
