Use In Export	File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
true	H17.2450.OSCHP	3.0	Gain	1	q44	161.65	67	1	AKT3	1	AKT3 (611223)	Cytoregions Not Set				false	arr[hg19] 1q44(243,722,557-243,884,207)x3	chr1:243722557-243884207
true	H17.2450.OSCHP	3.0	Gain	1	q42.13	336.857	22	9	PRSS38, WNT9A, MIR5008, WNT3A, ARF1, MIR3620, C1orf35, MRPL55, GUK1	5	WNT9A (602863), WNT3A (606359), ARF1 (103180), MRPL55 (611859), GUK1 (139270)	Cytoregions Not Set				false	arr[hg19] 1q42.13(227,994,183-228,331,040)x3	chr1:227994183-228331040
true	H17.2450.OSCHP	3.0	Gain	1	q42.13	120.303	18	3	RNF187, RHOU, DUSP5P1	2	RNF187 (613754), RHOU (606366)	Cytoregions Not Set				false	arr[hg19] 1q42.13(228,678,718-228,799,021)x3	chr1:228678718-228799021
true	H17.2450.OSCHP	3.0	Gain	1	p13.3	43.691	18	3	GSTM2, GSTM1, GSTM5	3	GSTM2 (138380), GSTM1 (138350), GSTM5 (138385)	Cytoregions Not Set				false	arr[hg19] 1p13.3(110,222,218-110,265,909)x3	chr1:110222218-110265909
true	H17.2450.OSCHP	3.0	Gain	2	p23.3	295.613	20	4	SLC35F6, CENPA, DPYSL5, MAPRE3	3	CENPA (117139), DPYSL5 (608383), MAPRE3 (605788)	Cytoregions Not Set				false	arr[hg19] 2p23.3(26,954,990-27,250,603)x3	chr2:26954990-27250603
true	H17.2450.OSCHP	3.0	Gain	2	p16.1	722.422	49	3	MIR4432, BCL11A, PAPOLG	1	BCL11A (606557)	Cytoregions Not Set				false	arr[hg19] 2p16.1(60,336,588-61,059,010)x3	chr2:60336588-61059010
true	H17.2450.OSCHP	3.0	Gain	2	p16.1	78.193	95	3	FLJ16341, REL, PUS10	2	REL (164910), PUS10 (612787)	Cytoregions Not Set				false	arr[hg19] 2p16.1(61,093,133-61,171,326)x3	chr2:61093133-61171326
true	H17.2450.OSCHP	3.0	Gain	3	p21.31	535.783	70	7	CACNA2D2, C3orf18, HEMK1, CISH, MAPKAPK3, MIR4787, DOCK3	4	CACNA2D2 (607082), CISH (602441), MAPKAPK3 (602130), DOCK3 (603123)	Cytoregions Not Set				false	arr[hg19] 3p21.31p21.2(50,418,546-50,954,329)x3	chr3:50418546-50954329
true	H17.2450.OSCHP	4.0	Gain	4	p16.3	311.6	29	4	FAM53A, SLBP, TMEM129, TACC3	2	SLBP (602422), TACC3 (605303)	Cytoregions Not Set				false	arr[hg19] 4p16.3(1,481,683-1,793,283)x4	chr4:1481683-1793283
true	H17.2450.OSCHP	2.5	Gain	4	p16.3	4451.624	296	51	LETM1, WHSC1, SCARNA22, NELFA, MIR943, C4orf48, NAT8L, POLN, HAUS3, MXD4, MIR4800, ZFYVE28, LOC402160, RNF4, FAM193A, TNIP2, SH3BP2, ADD1, MFSD10, NOP14-AS1, NOP14, GRK4, HTT-AS1, HTT, MSANTD1, RGS12, HGFAC, DOK7, LRPAP1, LINC00955, LOC100133461, ADRA2C, FAM86EP, OTOP1, TMEM128, LYAR, ZBTB49, NSG1, STX18, LOC100507266, MSX1, CYTL1, STK32B, C4orf6, EVC2, EVC, CRMP1, MIR378D1, JAKMIP1, LOC285484, WFS1	31	LETM1 (604407), WHSC1 (602952), NELFA (606026), C4orf48 (614690), NAT8L (610647), POLN (610887), HAUS3 (613430), ZFYVE28 (614176), RNF4 (602850), TNIP2 (610669), SH3BP2 (602104), ADD1 (102680), MFSD10 (610977), NOP14 (611526), GRK4 (137026), HTT (613004), RGS12 (602512), HGFAC (604552), DOK7 (610285), LRPAP1 (104225), ADRA2C (104250), OTOP1 (607806), - (607645), STX18 (606046), MSX1 (142983), CYTL1 (607930), EVC2 (607261), EVC (604831), CRMP1 (602462), JAKMIP1 (611195), WFS1 (606201)	Cytoregions Not Set				false	arr[hg19] 4p16.3p16.1(1,846,022-6,297,646)x2-3	chr4:1846022-6297646
true	H17.2450.OSCHP	4.0	Gain	4	p16.1	265.181	18	2	PPP2R2C, MAN2B2	1	PPP2R2C (605997)	Cytoregions Not Set				false	arr[hg19] 4p16.1(6,316,380-6,581,561)x4	chr4:6316380-6581561
true	H17.2450.OSCHP	3.0	Gain	4	p16.1	323.355	22	8	MAN2B2, MRFAP1, LOC93622, S100P, MRFAP1L1, BLOC1S4, KIAA0232, TBC1D14	3	S100P (600614), BLOC1S4 (605695), TBC1D14 (614855)	Cytoregions Not Set				false	arr[hg19] 4p16.1(6,605,003-6,928,358)x3	chr4:6605003-6928358
