Use In Export	File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
true	H16012118.OSCHP	5.0	Gain	12	q14.3	5247.23	512	36	HMGA2, LLPH, TMBIM4, IRAK3, HELB, GRIP1, CAND1, DYRK2, IFNG, IL26, IL22, MDM1, RAP1B, SNORA70G, LOC100507250, NUP107, SLC35E3, LOC100130075, MDM2, CPM, CPSF6, MIR1279, LYZ, YEATS4, FRS2, MIR3913-1, MIR3913-2, CCT2, LRRC10, BEST3, RAB3IP, CNOT2, KCNMB4, PTPRB, PTPRR, TSPAN8	27	HMGA2 (600698), IRAK3 (604459), HELB (614539), GRIP1 (604597), CAND1 (607727), DYRK2 (603496), IFNG (147570), IL26 (605679), IL22 (605330), MDM1 (613813), RAP1B (179530), NUP107 (607617), MDM2 (164785), CPM (114860), CPSF6 (604979), LYZ (153450), YEATS4 (602116), FRS2 (607743), CCT2 (605139), LRRC10 (610846), BEST3 (607337), RAB3IP (608686), CNOT2 (604909), KCNMB4 (605223), PTPRB (176882), PTPRR (602853), TSPAN8 (600769)	Cytoregions Not Set				false	arr[hg19] 12q14.3q21.1(66,277,352-71,524,582)x5	chr12:66277352-71524582
true	H16012118.OSCHP	4.0	Gain	12	p12.1	243.732	18	3	BCAT1, C12orf77, LRMP	2	BCAT1 (113520), LRMP (602003)	Cytoregions Not Set				false	arr[hg19] 12p12.1(24,985,168-25,228,900)x4	chr12:24985168-25228900
true	H16012118.OSCHP	4.0	Gain	12	q13.3	149.244	85	7	KIF5A, PIP4K2C, DTX3, ARHGEF25, SLC26A10, B4GALNT1, OS9	5	KIF5A (602821), DTX3 (613142), ARHGEF25 (610215), B4GALNT1 (601873), OS9 (609677)	Cytoregions Not Set				false	arr[hg19] 12q13.3q14.1(57,966,428-58,115,672)x4	chr12:57966428-58115672
true	H16012118.OSCHP	4.0	Gain	12	q14.1	2739.896	213	9	METTL21B, TSFM, AVIL, CTDSP2, MIR26A2, LOC100506844, XRCC6BP1, LRIG3, SLC16A7	7	METTL21B (615258), TSFM (604723), AVIL (613397), CTDSP2 (608711), MIR26A2 (613057), LRIG3 (608870), SLC16A7 (603654)	Cytoregions Not Set				false	arr[hg19] 12q14.1(58,168,461-60,908,357)x4	chr12:58168461-60908357
true	H16012118.OSCHP	3.0	Gain	3	p14.1	279.359	20	0		0		Cytoregions Not Set				false	arr[hg19] 3p14.1(67,756,116-68,035,475)x3	chr3:67756116-68035475
true	H16012118.OSCHP	3.0	Gain	3	p11.1	399.333	26	0		0		Cytoregions Not Set				false	arr[hg19] 3p11.1(90,074,288-90,473,621)x3	chr3:90074288-90473621
true	H16012118.OSCHP	3.0	Gain	4	p12	247.047	18	0		0		Cytoregions Not Set				false	arr[hg19] 4p12(46,485,973-46,733,020)x3	chr4:46485973-46733020
true	H16012118.OSCHP	3.0	Gain	5	p12	485.759	32	0		0		Cytoregions Not Set				false	arr[hg19] 5p12p11(45,915,512-46,401,271)x3	chr5:45915512-46401271
true	H16012118.OSCHP	3.0	Gain	7	q11.1	11924.825	695	67	ZNF733P, LOC100287704, LOC100287834, MIR4283-1, MIR4283-2, LOC100506050, ZNF727, ZNF735, ZNF679, ZNF736, LOC649395, ZNF680, LOC100128885, LOC641746, ZNF107, ZNF138, ZNF273, ZNF117, ERV3-1, CCT6P3, ZNF92, LOC441242, INTS4L2, CCT6P1, SNORA22, VKORC1L1, GUSB, ASL, CRCP, TPST1, LINC00174, LOC493754, KCTD7, RABGEF1, GTF2IRD1P1, TMEM248, SBDS, TYW1, MIR4650-1, MIR4650-2, PMS2P4, STAG3L4, AUTS2, WBSCR17, MIR3914-1, MIR3914-2, CALN1, TYW1B, SBDSP1, SPDYE7P, POM121, NSUN5P2, LOC541473, STAG3L3, PMS2L2, SPDYE8P, LOC100093631, GTF2IP1, NCF1B, GTF2IRD2P1, NSUN5, TRIM50, FKBP6, FZD9, BAZ1B, BCL7B, TBL2	24	ZNF107 (603989), ZNF138 (604080), ZNF273 (604756), ZNF117 (194624), ERV3-1 (131170), ZNF92 (603974), VKORC1L1 (608838), GUSB (611499), ASL (608310), CRCP (606121), TPST1 (603125), KCTD7 (611725), RABGEF1 (609700), SBDS (607444), TYW1 (611243), AUTS2 (607270), WBSCR17 (615137), CALN1 (607176), TRIM50 (612548), FKBP6 (604839), FZD9 (601766), BAZ1B (605681), BCL7B (605846), TBL2 (605842)	Cytoregions Not Set				false	arr[hg19] 7q11.1q11.23(61,064,517-72,989,342)x3	chr7:61064517-72989342
true	H16012118.OSCHP	3.0	Gain	7	q31.1	11774.5	986	37	NRCAM, PNPLA8, THAP5, DNAJB9, C7orf66, EIF3IP1, IMMP2L, LRRN3, DOCK4, ZNF277, IFRD1, LSMEM1, TMEM168, C7orf60, GPR85, LOC401397, PPP1R3A, FOXP2, MIR3666, MDFIC, TFEC, TES, CAV2, CAV1, MET, CAPZA2, ST7-AS1, ST7, ST7-OT4, ST7-AS2, ST7-OT3, WNT2, ASZ1, CFTR, CTTNBP2, NAA38, ANKRD7	25	NRCAM (601581), PNPLA8 (612123), THAP5 (612534), DNAJB9 (602634), IMMP2L (605977), DOCK4 (607679), ZNF277 (605465), IFRD1 (603502), GPR85 (605188), PPP1R3A (600917), FOXP2 (605317), MDFIC (614511), TFEC (604732), TES (606085), CAV2 (601048), CAV1 (601047), MET (164860), CAPZA2 (601571), ST7 (600833), WNT2 (147870), ASZ1 (605797), CFTR (602421), CTTNBP2 (609772), NAA38 (607288), ANKRD7 (610731)	Cytoregions Not Set				false	arr[hg19] 7q31.1q31.31(107,817,756-119,592,256)x3	chr7:107817756-119592256
true	H16012118.OSCHP	3.0	Gain	8	q24.21	42.693	59	0		0		Cytoregions Not Set				false	arr[hg19] 8q24.21(128,703,651-128,746,344)x3	chr8:128703651-128746344
true	H16012118.OSCHP	3.0	Gain	9	p24.1	44.124	34	1	PTPRD	1	PTPRD (601598)	Cytoregions Not Set				false	arr[hg19] 9p24.1(8,316,705-8,360,829)x3	chr9:8316705-8360829
true	H16012118.OSCHP	3.0	Gain	9	p24.1	343.281	184	1	PTPRD	1	PTPRD (601598)	Cytoregions Not Set				false	arr[hg19] 9p24.1(8,382,965-8,726,246)x3	chr9:8382965-8726246
true	H16012118.OSCHP	3.0	Gain	9	q34.11	91.654	20	1	FNBP1	1	FNBP1 (606191)	Cytoregions Not Set				false	arr[hg19] 9q34.11(132,673,693-132,765,347)x3	chr9:132673693-132765347
true	H16012118.OSCHP	3.0	Gain	11	q13.3	15.96	22	1	ORAOV1	1	ORAOV1 (607224)	Cytoregions Not Set				false	arr[hg19] 11q13.3(69,483,009-69,498,969)x3	chr11:69483009-69498969
true	H16012118.OSCHP	3.0	Gain	12	q13.3	368.635	63	15	LRP1, NXPH4, SHMT2, NDUFA4L2, STAC3, R3HDM2, INHBC, INHBE, GLI1, ARHGAP9, MARS, DDIT3, MBD6, DCTN2, KIF5A	11	LRP1 (107770), NXPH4 (604637), SHMT2 (138450), INHBC (601233), INHBE (612031), GLI1 (165220), ARHGAP9 (610576), MARS (156560), DDIT3 (126337), DCTN2 (607376), KIF5A (602821)	Cytoregions Not Set				false	arr[hg19] 12q13.3(57,595,065-57,963,700)x3	chr12:57595065-57963700
true	H16012118.OSCHP	3.0	Gain	12	q14.1	51.88	63	8	AGAP2, AGAP2-AS1, TSPAN31, CDK4, MARCH9, CYP27B1, METTL1, METTL21B	7	AGAP2 (605476), TSPAN31 (181035), CDK4 (123829), MARCH9 (613336), CYP27B1 (609506), METTL1 (604466), METTL21B (615258)	Cytoregions Not Set				false	arr[hg19] 12q14.1(58,115,908-58,167,788)x3	chr12:58115908-58167788
true	H16012118.OSCHP	3.0	Gain	12	q14.2	2731.106	215	19	AVPR1A, DPY19L2, TMEM5, SRGAP1, C12orf66, C12orf56, XPOT, TBK1, RASSF3, MIR548C, MIR548Z, GNS, TBC1D30, FLJ41278, WIF1, LEMD3, MSRB3, RPSAP52, HMGA2	13	AVPR1A (600821), DPY19L2 (613893), TMEM5 (605862), SRGAP1 (606523), XPOT (603180), TBK1 (604834), RASSF3 (607019), GNS (607664), TBC1D30 (615077), WIF1 (605186), LEMD3 (607844), MSRB3 (613719), HMGA2 (600698)	Cytoregions Not Set				false	arr[hg19] 12q14.2q14.3(63,544,208-66,275,314)x3	chr12:63544208-66275314
true	H16012118.OSCHP	3.0	Gain	14	q12	7871.556	611	42	HEATR5A, DTD2, GPR33, NUBPL, ARHGAP5-AS1, ARHGAP5, AKAP6, NPAS3, EGLN3, SPTSSA, EAPP, SNX6, CFL2, BAZ1A, IGBP1P1, SRP54, FAM177A1, PPP2R3C, KIAA0391, PSMA6, NFKBIA, INSM2, RALGAPA1, BRMS1L, LINC00609, PTCSC3, MBIP, SFTA3, NKX2-1, NKX2-1-AS1, NKX2-8, PAX9, SLC25A21, MIR4503, SLC25A21-AS1, MIPOL1, FOXA1, SSTR1, CLEC14A, LINC00639, SEC23A, GEMIN2	28	GPR33 (610118), NUBPL (613621), ARHGAP5 (602680), AKAP6 (604691), NPAS3 (609430), EGLN3 (606426), SPTSSA (613540), EAPP (609486), SNX6 (606098), CFL2 (601443), BAZ1A (605680), SRP54 (604857), KIAA0391 (609947), PSMA6 (602855), NFKBIA (164008), INSM2 (614027), RALGAPA1 (608884), PTCSC3 (614821), MBIP (609431), NKX2-1 (600635), NKX2-8 (603245), PAX9 (167416), SLC25A21 (607571), MIPOL1 (606850), FOXA1 (602294), SSTR1 (182451), SEC23A (610511), GEMIN2 (602595)	Cytoregions Not Set				false	arr[hg19] 14q12q21.1(31,727,545-39,599,101)x3	chr14:31727545-39599101
