Use In Export	File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
true	H17005224.OSCHP	1.0	Loss	9	q34.3	211.286	28	7	NOTCH1, MIR4673, MIR4674, EGFL7, MIR126, AGPAT2, FAM69B	5	NOTCH1 (190198), EGFL7 (608582), MIR126 (611767), AGPAT2 (603100), FAM69B (614543)	Cytoregions Not Set				false	arr[hg19] 9q34.3(139,403,876-139,615,162)x1	chr9:139403876-139615162
true	H17005224.OSCHP	1.0	Loss	9	q34.3	93.739	31	14	ANAPC2, SSNA1, TPRN, TMEM203, NDOR1, RNF208, C9orf169, RNF224, SLC34A3, TUBB4B, FAM166A, LOC100129722, C9orf173, NELFB	7	ANAPC2 (606946), SSNA1 (610882), TPRN (613354), NDOR1 (606073), SLC34A3 (609826), TUBB4B (602660), NELFB (611180)	Cytoregions Not Set				false	arr[hg19] 9q34.3(140,070,637-140,164,376)x1	chr9:140070637-140164376
true	H17005224.OSCHP	1.5	Loss	9	q33.1	7720.14	566	74	DBC1, MIR147A, CDK5RAP2, MEGF9, FBXW2, LOC100288842, PSMD5, PSMD5-AS1, PHF19, TRAF1, C5, CNTRL, RAB14, GSN, GSN-AS1, STOM, GGTA1P, DAB2IP, TTLL11, MIR4478, NDUFA8, MORN5, LHX6, RBM18, MRRF, PTGS1, OR1J1, OR1J2, OR1J4, OR1N1, OR1N2, OR1L8, OR1Q1, OR1B1, OR1L1, OR1L3, OR1L4, OR1L6, OR5C1, OR1K1, PDCL, RC3H2, SNORD90, ZBTB6, ZBTB26, RABGAP1, GPR21, MIR600HG, MIR600, STRBP, CRB2, DENND1A, MIR601, LHX2, NEK6, PSMB7, LOC100129034, GPR144, NR5A1, NR6A1, MIR181A2HG, MIR181A2, MIR181B2, OLFML2A, WDR38, RPL35, ARPC5L, GOLGA1, SCAI, PPP6C, RABEPK, HSPA5, GAPVD1, MAPKAP1	38	DBC1 (602865), CDK5RAP2 (608201), MEGF9 (604268), FBXW2 (609071), PSMD5 (604452), PHF19 (609740), TRAF1 (601711), C5 (120900), CNTRL (605496), RAB14 (612673), GSN (137350), STOM (133090), GGTA1P (104175), DAB2IP (609205), NDUFA8 (603359), LHX6 (608215), MRRF (604602), PTGS1 (176805), PDCL (604421), RC3H2 (615231), ZBTB6 (605976), GPR21 (601909), STRBP (611138), CRB2 (609720), DENND1A (613633), LHX2 (603759), NEK6 (604884), PSMB7 (604030), NR5A1 (184757), NR6A1 (602778), MIR181A2 (612743), MIR181B2 (612745), GOLGA1 (602502), PPP6C (612725), RABEPK (605962), HSPA5 (138120), GAPVD1 (611714), MAPKAP1 (610558)	Cytoregions Not Set				false	arr[hg19] 9q33.1q33.3(120,497,957-128,218,097)x1-2	chr9:120497957-128218097
true	H17005224.OSCHP	1.0	Loss	11	p15.5	175.491	19	14	LRRC56, C11orf35, RASSF7, MIR210HG, MIR210, LOC143666, PHRF1, IRF7, CDHR5, SCT, DRD4, DEAF1, TMEM80, EPS8L2	9	RASSF7 (143023), MIR210 (612982), PHRF1 (611780), IRF7 (605047), CDHR5 (606839), SCT (182099), DRD4 (126452), DEAF1 (602635), EPS8L2 (614988)	Cytoregions Not Set				false	arr[hg19] 11p15.5(552,996-728,487)x1	chr11:552996-728487
true	H17005224.OSCHP	1.5	Loss	12	q14.1	24.951	37	3	OS9, AGAP2, AGAP2-AS1	2	OS9 (609677), AGAP2 (605476)	Cytoregions Not Set				false	arr[hg19] 12q14.1(58,112,188-58,137,139)x1-2	chr12:58112188-58137139
true	H17005224.OSCHP	1.5	Loss	14	q32.33	265.802	50	9	C14orf180, TMEM179, MIR4710, INF2, ADSSL1, SIVA1, AKT1, ZBTB42, LINC00638	5	INF2 (610982), ADSSL1 (612498), SIVA1 (605567), AKT1 (164730), ZBTB42 (613915)	Cytoregions Not Set				false	arr[hg19] 14q32.33(105,045,921-105,311,723)x1-2	chr14:105045921-105311723
true	H17005224.OSCHP	1.5	Loss	16	p13.3	88.057	30	6	ZNF598, NPW, SLC9A3R2, NTHL1, TSC2, PKD1	5	NPW (607997), SLC9A3R2 (606553), NTHL1 (602656), TSC2 (191092), PKD1 (601313)	Cytoregions Not Set				false	arr[hg19] 16p13.3(2,051,427-2,139,484)x1-2	chr16:2051427-2139484
true	H17005224.OSCHP	1.5	Loss	17	q25.3	758.239	71	37	C17orf70, NPLOC4, TSPAN10, PDE6G, OXLD1, CCDC137, ARL16, HGS, MRPL12, SLC25A10, GCGR, FAM195B, PPP1R27, P4HB, ARHGDIA, ALYREF, ANAPC11, NPB, PCYT2, SIRT7, MAFG, MAFG-AS1, PYCR1, MYADML2, NOTUM, ASPSCR1, STRA13, LRRC45, RAC3, DCXR, RFNG, GPS1, DUS1L, FASN, CCDC57, SLC16A3, CSNK1D	27	C17orf70 (611301), NPLOC4 (606590), PDE6G (180073), CCDC137 (614271), HGS (604375), MRPL12 (602375), SLC25A10 (606794), GCGR (138033), P4HB (176790), ARHGDIA (601925), ALYREF (604171), ANAPC11 (614534), NPB (607996), PCYT2 (602679), SIRT7 (606212), MAFG (602020), PYCR1 (179035), NOTUM (609847), ASPSCR1 (606236), STRA13 (615128), RAC3 (602050), DCXR (608347), RFNG (602578), GPS1 (601934), FASN (600212), SLC16A3 (603877), CSNK1D (600864)	Cytoregions Not Set				false	arr[hg19] 17q25.3(79,505,188-80,263,427)x1-2	chr17:79505188-80263427
true	H17005224.OSCHP	1.5	Loss	17	q21.32	81.752	29	11	HOXB2, HOXB-AS1, HOXB3, HOXB4, MIR10A, HOXB-AS3, HOXB5, HOXB6, HOXB7, HOXB8, HOXB9	9	HOXB2 (142967), HOXB3 (142966), HOXB4 (142965), MIR10A (610173), HOXB5 (142960), HOXB6 (142961), HOXB7 (142962), HOXB8 (142963), HOXB9 (142964)	Cytoregions Not Set				false	arr[hg19] 17q21.32(46,620,202-46,701,954)x1-2	chr17:46620202-46701954
true	H17005224.OSCHP	1.0	Loss	17	q12	17.867	19	4	STARD3, TCAP, PNMT, PGAP3	4	STARD3 (607048), TCAP (604488), PNMT (171190), PGAP3 (611801)	Cytoregions Not Set				false	arr[hg19] 17q12(37,814,686-37,832,553)x1	chr17:37814686-37832553
