Use In Export	File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
true	H16006380_(OncoScan).OSCHP	4.0	Gain	17	q25.3	68.851	29	1	RPTOR	1	RPTOR (607130)	Cytoregions Not Set				false	arr[hg19] 17q25.3(78,878,936-78,947,787)x4	chr17:78878936-78947787
true	H16006380_(OncoScan).OSCHP	3.67	Gain	17	q25.3	2419.535	305	30	DNAH17, DNAH17-AS1, CYTH1, USP36, TIMP2, LOC100653515, LGALS3BP, CANT1, C1QTNF1-AS1, C1QTNF1, ENGASE, RBFOX3, MIR4739, ENPP7, CBX2, CBX8, CBX4, TBC1D16, CCDC40, GAA, EIF4A3, CARD14, SGSH, SLC26A11, RNF213, LOC100294362, ENDOV, MIR4730, NPTX1, RPTOR	19	DNAH17 (610063), CYTH1 (182115), USP36 (612543), TIMP2 (188825), LGALS3BP (600626), CANT1 (613165), C1QTNF1 (610365), ENGASE (611898), CBX2 (602770), CBX4 (603079), CCDC40 (613799), GAA (606800), EIF4A3 (608546), CARD14 (607211), SGSH (605270), SLC26A11 (610117), RNF213 (613768), NPTX1 (602367), RPTOR (607130)	Cytoregions Not Set				false	arr[hg19] 17q25.3(76,456,134-78,875,669)x3-4	chr17:76456134-78875669
true	H16006380_(OncoScan).OSCHP	3.33	Gain	17	q22	998.223	69	2	C17orf112, KIF2B	1	KIF2B (615142)	Cytoregions Not Set				false	arr[hg19] 17q22(50,920,354-51,918,577)x3-4	chr17:50920354-51918577
true	H16006380_(OncoScan).OSCHP	3.33	Gain	17	q25.3	1307.728	106	58	CHMP6, BAIAP2-AS1, BAIAP2, AATK, MIR657, MIR3065, MIR338, MIR1250, AATK-AS1, AZI1, ENTHD2, C17orf89, SLC38A10, LINC00482, TMEM105, LOC100130370, BAHCC1, MIR4740, MIR3186, ACTG1, FSCN2, C17orf70, NPLOC4, TSPAN10, PDE6G, OXLD1, CCDC137, ARL16, HGS, MRPL12, SLC25A10, GCGR, FAM195B, PPP1R27, P4HB, ARHGDIA, ALYREF, ANAPC11, NPB, PCYT2, SIRT7, MAFG, MAFG-AS1, PYCR1, MYADML2, NOTUM, ASPSCR1, STRA13, LRRC45, RAC3, DCXR, RFNG, GPS1, DUS1L, FASN, CCDC57, SLC16A3, CSNK1D	34	CHMP6 (610901), BAIAP2 (605475), AATK (605276), MIR338 (614059), AZI1 (613479), ACTG1 (102560), FSCN2 (607643), C17orf70 (611301), NPLOC4 (606590), PDE6G (180073), CCDC137 (614271), HGS (604375), MRPL12 (602375), SLC25A10 (606794), GCGR (138033), P4HB (176790), ARHGDIA (601925), ALYREF (604171), ANAPC11 (614534), NPB (607996), PCYT2 (602679), SIRT7 (606212), MAFG (602020), PYCR1 (179035), NOTUM (609847), ASPSCR1 (606236), STRA13 (615128), RAC3 (602050), DCXR (608347), RFNG (602578), GPS1 (601934), FASN (600212), SLC16A3 (603877), CSNK1D (600864)	Cytoregions Not Set				false	arr[hg19] 17q25.3(78,955,699-80,263,427)x3-4	chr17:78955699-80263427
true	H16006380_(OncoScan).OSCHP	3.0	Gain	1	p12	25983.988	218	36	TBX15, WARS2, HAO2, HSD3B2, HSD3B1, HSD3BP4, LINC00622, ZNF697, PHGDH, HMGCS2, REG4, NBPF7, ADAM30, NOTCH2, FAM72B, HIST2H2BA, FCGR1B, SRGAP2D, EMBP1, ANKRD20A12P, LOC100130000, FLJ39739, LINC00875, PPIAL4G, FAM72D, LOC100288142, LINC00623, LOC728875, PPIAL4C, PPIAL4B, PPIAL4A, PFN1P2, NBPF8, NBPF9, LOC653513, PDE4DIP	17	TBX15 (604127), WARS2 (604733), HAO2 (605176), HSD3B2 (613890), HSD3B1 (109715), PHGDH (606879), HMGCS2 (600234), REG4 (609846), NBPF7 (613997), ADAM30 (604779), NOTCH2 (600275), FAM72B (614711), FCGR1B (601502), FAM72D (614712), PFN1P2 (608609), NBPF9 (613999), PDE4DIP (608117)	Cytoregions Not Set				false	arr[hg19] 1p12q21.1(118,943,188-144,927,176)x3	chr1:118943188-144927176
true	H16006380_(OncoScan).OSCHP	3.0	Gain	2	p25.3	14037.551	959	69	FAM110C, SH3YL1, ACP1, FAM150B, TMEM18, LOC339822, SNTG2, TPO, PXDN, MYT1L, LOC730811, TSSC1, TRAPPC12, ADI1, RNASEH1, LOC100506054, RPS7, COLEC11, ALLC, LOC100505964, LOC727982, SOX11, LOC150622, LOC400940, LINC00487, CMPK2, RSAD2, RNF144A-AS1, RNF144A, LOC100506274, LOC339788, LINC00299, ID2, KIDINS220, MBOAT2, ASAP2, ITGB1BP1, CPSF3, IAH1, ADAM17, YWHAQ, TAF1B, GRHL1, KLF11, CYS1, RRM2, C2orf48, MIR4261, HPCAL1, ODC1, SNORA80B, NOL10, ATP6V1C2, PDIA6, KCNF1, FLJ33534, C2orf50, PQLC3, ROCK2, LINC00570, E2F6, GREB1, MIR4429, NTSR2, LPIN1, MIR4262, TRIB2, MIR3125, LOC100506474	37	FAM110C (611395), ACP1 (171500), TMEM18 (613220), SNTG2 (608715), TPO (606765), PXDN (605158), MYT1L (613084), TSSC1 (608998), TRAPPC12 (614139), ADI1 (613400), RNASEH1 (604123), RPS7 (603658), COLEC11 (612502), SOX11 (600898), CMPK2 (611787), RSAD2 (607810), ID2 (600386), MBOAT2 (611949), ASAP2 (603817), ITGB1BP1 (607153), CPSF3 (606029), ADAM17 (603639), YWHAQ (609009), TAF1B (604904), GRHL1 (609786), KLF11 (603301), RRM2 (180390), HPCAL1 (600207), ODC1 (165640), PDIA6 (611099), KCNF1 (603787), ROCK2 (604002), E2F6 (602944), GREB1 (611736), NTSR2 (605538), LPIN1 (605518), TRIB2 (609462)	Cytoregions Not Set				false	arr[hg19] 2p25.3p24.3(21,493-14,059,044)x3	chr2:21493-14059044
true	H16006380_(OncoScan).OSCHP	3.0	Gain	8	q12.1	3596.285	239	12	PENK, LINC00968, IMPAD1, LOC100507651, LOC286177, LINC00588, FAM110B, UBXN2B, CYP7A1, SDCBP, NSMAF, TOX	8	PENK (131330), IMPAD1 (614010), FAM110B (611394), UBXN2B (610686), CYP7A1 (118455), SDCBP (602217), NSMAF (603043), TOX (606863)	Cytoregions Not Set				false	arr[hg19] 8q12.1(57,234,008-60,830,293)x3	chr8:57234008-60830293
true	H16006380_(OncoScan).OSCHP	3.0	Gain	8	q21.3	264.549	19	1	CNBD1	0		Cytoregions Not Set				false	arr[hg19] 8q21.3(87,759,860-88,024,409)x3	chr8:87759860-88024409
true	H16006380_(OncoScan).OSCHP	3.0	Gain	8	q22.2	248.288	22	1	VPS13B	1	VPS13B (607817)	Cytoregions Not Set				false	arr[hg19] 8q22.2(100,102,456-100,350,744)x3	chr8:100102456-100350744
true	H16006380_(OncoScan).OSCHP	3.0	Gain	8	q24.13	8867.767	765	47	ZHX1-C8ORF76, ZHX1, ATAD2, WDYHV1, FBXO32, KLHL38, ANXA13, FAM91A1, FER1L6, FER1L6-AS1, FER1L6-AS2, TMEM65, TRMT12, RNF139, TATDN1, NDUFB9, MTSS1, LINC00964, ZNF572, SQLE, KIAA0196, NSMCE2, TRIB1, LINC00861, FAM84B, PCAT1, POU5F1B, LOC727677, MYC, MIR1204, PVT1, TMEM75, MIR1205, MIR1206, MIR1207, MIR1208, LOC728724, GSDMC, FAM49B, MIR5194, ASAP1, LOC100507117, ASAP1-IT1, ADCY8, EFR3A, OC90, HHLA1	20	ZHX1 (604764), ATAD2 (611941), FBXO32 (606604), ANXA13 (602573), TRMT12 (611244), RNF139 (603046), NDUFB9 (601445), MTSS1 (608486), SQLE (602019), KIAA0196 (610657), TRIB1 (609461), FAM84B (609483), MYC (190080), PVT1 (165140), GSDMC (608384), ASAP1 (605953), ADCY8 (103070), EFR3A (611798), OC90 (601658), HHLA1 (604109)	Cytoregions Not Set				false	arr[hg19] 8q24.13q24.22(124,254,527-133,122,294)x3	chr8:124254527-133122294
