Use In Export	File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
true	H18002560.OSCHP	3.0	Gain	1	q43	12301.536	1008	105	ACTN2, MTR, MT1HL1, RYR2, LOC100130331, ZP4, LOC339535, CHRM3, RPS7P5, FMN2, GREM2, RGS7, MIR3123, FH, KMO, OPN3, CHML, WDR64, EXO1, MAP1LC3C, PLD5, LOC731275, CEP170, SDCCAG8, MIR4677, AKT3, LOC339529, ZBTB18, C1orf100, ADSS, C1orf101, DESI2, COX20, HNRNPU-AS1, HNRNPU, EFCAB2, KIF26B, SMYD3, LOC255654, TFB2M, CNST, SCCPDH, LOC149134, AHCTF1, ZNF695, ZNF670-ZNF695, ZNF670, ZNF669, C1orf229, ZNF124, MIR3916, VN1R5, ZNF496, NLRP3, OR2B11, OR2W5, GCSAML-AS1, OR2C3, GCSAML, OR2G2, OR2G3, OR13G1, OR6F1, OR1C1, OR14A16, OR11L1, TRIM58, OR2W3, OR2T8, OR2L13, OR2L8, OR2AK2, OR2L1P, OR2L5, OR2L2, OR2L3, OR2M1P, OR2M5, OR2M2, OR2M3, OR2M4, OR2T33, OR2T12, OR2M7, OR14C36, OR2T4, OR2T6, OR2T1, OR2T2, OR2T3, OR2T5, OR2G6, OR2T29, OR2T34, OR2T10, OR2T11, OR2T35, OR2T27, OR14I1, LYPD8, SH3BP5L, MIR3124, ZNF672, ZNF692, PGBD2	31	ACTN2 (102573), MTR (156570), RYR2 (180902), ZP4 (613514), CHRM3 (118494), FMN2 (606373), GREM2 (608832), RGS7 (602517), FH (136850), KMO (603538), OPN3 (606695), CHML (118825), EXO1 (606063), MAP1LC3C (609605), CEP170 (613023), SDCCAG8 (613524), AKT3 (611223), ZBTB18 (608433), ADSS (103060), DESI2 (614638), COX20 (614698), HNRNPU (602869), KIF26B (614026), SMYD3 (608783), TFB2M (607055), CNST (613439), AHCTF1 (610853), ZNF124 (194631), ZNF496 (613911), NLRP3 (606416), OR13G1 (611677)	Cytoregions Not Set				false	arr[hg19] 1q43q44(236,911,342-249,212,878)x3	chr1:236911342-249212878
true	H18002560.OSCHP	3.0	Gain	1	q41	10079.229	789	102	HHIPL2, TAF1A, MIA3, AIDA, BROX, FAM177B, DISP1, TLR5, SUSD4, C1orf65, CAPN8, CAPN2, TP53BP2, FBXO28, DEGS1, NVL, MIR320B2, CNIH4, WDR26, MIR4742, CNIH3, DNAH14, LBR, ENAH, SRP9, EPHX1, TMEM63A, LEFTY1, PYCR2, LEFTY2, SDE2, H3F3A, H3F3AP4, ACBD3, MIXL1, LIN9, PARP1, C1orf95, ITPKB, PSEN2, ADCK3, CDC42BPA, ZNF678, ZNF847P, LOC100130093, JMJD4, SNAP47, PRSS38, WNT9A, MIR5008, WNT3A, ARF1, MIR3620, C1orf35, MRPL55, GUK1, GJC2, C1orf148, IBA57, C1orf145, OBSCN, TRIM11, TRIM17, HIST3H3, HIST3H2A, HIST3H2BB, MIR4666A, RNF187, RHOU, DUSP5P1, RAB4A, SPHAR, CCSAP, ACTA1, NUP133, ABCB10, TAF5L, URB2, GALNT2, PGBD5, COG2, AGT, CAPN9, C1orf198, TTC13, ARV1, FAM89A, MIR1182, TRIM67, LOC149373, C1orf131, GNPAT, EXOC8, SPRTN, EGLN1, SNRPD2P2, TSNAX, TSNAX-DISC1, LINC00582, DISC1, DISC2, SIPA1L2	56	TAF1A (604903), MIA3 (613455), AIDA (612375), DISP1 (607502), TLR5 (603031), CAPN2 (114230), TP53BP2 (602143), FBXO28 (609100), NVL (602426), DNAH14 (603341), LBR (600024), ENAH (609061), SRP9 (600707), EPHX1 (132810), LEFTY1 (603037), LEFTY2 (601877), H3F3A (601128), ACBD3 (606809), MIXL1 (609852), LIN9 (609375), PARP1 (173870), ITPKB (147522), PSEN2 (600759), ADCK3 (606980), CDC42BPA (603412), WNT9A (602863), WNT3A (606359), ARF1 (103180), MRPL55 (611859), GUK1 (139270), GJC2 (608803), OBSCN (608616), TRIM11 (607868), TRIM17 (606123), HIST3H3 (602820), HIST3H2A (615015), HIST3H2BB (615046), RNF187 (613754), RHOU (606366), RAB4A (179511), ACTA1 (102610), NUP133 (607613), ABCB10 (605454), GALNT2 (602274), COG2 (606974), AGT (106150), CAPN9 (606401), ARV1 (611647), TRIM67 (610584), GNPAT (602744), EXOC8 (615283), EGLN1 (606425), TSNAX (602964), DISC1 (605210), DISC2 (606271), SIPA1L2 (611609)	Cytoregions Not Set				false	arr[hg19] 1q41q42.2(222,694,484-232,773,713)x3	chr1:222694484-232773713
true	H18002560.OSCHP	3.0	Gain	1	q42.2	2378.156	164	21	KCNK1, MIR4427, SLC35F3, MIR4671, COA6, TARBP1, LOC100506795, IRF2BP2, LINC00184, LOC100506810, TOMM20, SNORA14B, RBM34, ARID4B, MIR4753, GGPS1, TBCE, B3GALNT2, GNG4, LYST, MIR1537	10	KCNK1 (601745), COA6 (614772), TARBP1 (605052), TOMM20 (601848), ARID4B (609696), GGPS1 (606982), TBCE (604934), B3GALNT2 (610194), GNG4 (604388), LYST (606897)	Cytoregions Not Set				false	arr[hg19] 1q42.2q42.3(233,663,290-236,041,446)x3	chr1:233663290-236041446
true	H18002560.OSCHP	3.0	Gain	1	q41	1659.812	129	16	LYPLAL1, RNU5F-1, SLC30A10, EPRS, BPNT1, IARS2, MIR215, MIR194-1, RAB3GAP2, MIR664, SNORA36B, AURKAPS1, MARK1, C1orf115, MARC2, MARC1	10	SLC30A10 (611146), EPRS (138295), BPNT1 (604053), IARS2 (612801), MIR215 (610943), MIR194-1 (610940), RAB3GAP2 (609275), MARK1 (606511), MARC2 (614127), MARC1 (614126)	Cytoregions Not Set				false	arr[hg19] 1q41(219,383,191-221,043,003)x3	chr1:219383191-221043003
true	H18002560.OSCHP	3.0	Gain	5	p13.2	381.83	20	0		0		Cytoregions Not Set				false	arr[hg19] 5p13.2(34,162,321-34,544,151)x3	chr5:34162321-34544151
true	H18002560.OSCHP	3.0	Gain	16	q21	261.21	18	2	SLC38A7, GOT2	2	SLC38A7 (614236), GOT2 (138150)	Cytoregions Not Set				false	arr[hg19] 16q21(58,678,334-58,939,544)x3	chr16:58678334-58939544
true	H18002560.OSCHP	3.0	Gain	2	q31.1	255.735	19	8	FASTKD1, PPIG, CCDC173, PHOSPHO2, PHOSPHO2-KLHL23, KLHL23, SSB, METTL5	2	PPIG (606093), SSB (109090)	Cytoregions Not Set				false	arr[hg19] 2q31.1(170,424,673-170,680,408)x3	chr2:170424673-170680408
true	H18002560.OSCHP	3.0	Gain	19	q13.2	138.153	20	8	B9D2, TMEM91, EXOSC5, BCKDHA, B3GNT8, ATP5SL, C19orf69, LOC100505495	3	B9D2 (611951), EXOSC5 (606492), BCKDHA (608348)	Cytoregions Not Set				false	arr[hg19] 19q13.2(41,860,967-41,999,120)x3	chr19:41860967-41999120
true	H18002560.OSCHP	3.0	Gain	8	q24.3	100.036	18	1	BAI1	1	BAI1 (602682)	Cytoregions Not Set				false	arr[hg19] 8q24.3(143,537,423-143,637,459)x3	chr8:143537423-143637459
true	H18002560.OSCHP	3.0	Gain	13	q14.2	59.234	62	2	RB1, LPAR6	2	RB1 (614041), LPAR6 (609239)	Cytoregions Not Set				false	arr[hg19] 13q14.2(48,949,317-49,008,551)x3	chr13:48949317-49008551
