Use In Export	File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
true	H16014192.OSCHP	3.0	Gain	3	q13.32	1606.815	107	8	IGSF11, IGSF11-AS1, C3orf30, UPK1B, B4GALT4, ARHGAP31, TMEM39A, POGLUT1	4	IGSF11 (608351), UPK1B (602380), B4GALT4 (604015), ARHGAP31 (610911)	Cytoregions Not Set				false	arr[hg19] 3q13.32q13.33(117,590,201-119,197,016)x3	chr3:117590201-119197016
true	H16014192.OSCHP	3.0	Gain	16	p11.2	727.348	18	1	LINC00273	0		Cytoregions Not Set				false	arr[hg19] 16p11.2(33,617,050-34,344,398)x3	chr16:33617050-34344398
true	H16014192.OSCHP	3.0	Gain	22	q11.23	41.811	19	4	GSTTP1, LOC391322, GSTT1, GSTTP2	1	GSTT1 (600436)	Cytoregions Not Set				false	arr[hg19] 22q11.23(24,346,427-24,388,238)x3	chr22:24346427-24388238
true	H16014192.OSCHP	2.5	Gain	15	q11.1	5212.292	158	79	CHEK2P2, HERC2P3, GOLGA6L6, GOLGA8CP, NBEAP1, POTEB, POTEB2, NF1P2, CT60, LOC646214, CXADRP2, LOC727924, OR4M2, OR4N4, OR4N3P, REREP3, MIR4509-2, MIR4509-1, MIR4509-3, GOLGA8DP, GOLGA6L1, TUBGCP5, CYFIP1, NIPA2, NIPA1, LOC283683, WHAMMP3, GOLGA8I, HERC2P2, HERC2P7, GOLGA8EP, LOC440243, GOLGA8S, MIR4508, MKRN3, MAGEL2, NDN, PWRN2, PWRN1, NPAP1, SNRPN, SNURF, SNORD107, PWARSN, PWAR5, SNORD64, SNORD108, SNORD109A, SNORD109B, SNORD116-1, SNORD116-2, SNORD116-3, SNORD116-9, SNORD116-4, SNORD116-5, SNORD116-7, SNORD116-6, SNORD116-8, SNORD116-10, SNORD116-11, SNORD116-12, SNORD116-13, SNORD116-14, SNORD116-15, SNORD116-16, SNORD116-17, SNORD116-19, SNORD116-18, SNORD116-20, SNORD116-21, SNORD116-22, SNORD116-23, SNORD116-24, SNORD116-25, SNORD116-26, SNORD116-27, SNORD116-28, SNORD116-29, IPW	16	NBEAP1 (601889), POTEB (608912), TUBGCP5 (608147), CYFIP1 (606322), NIPA2 (608146), NIPA1 (608145), MKRN3 (603856), MAGEL2 (605283), NDN (602117), PWRN2 (611217), PWRN1 (611215), NPAP1 (610922), SNRPN (182279), PWAR5 (600162), SNORD116-1 (605436), IPW (601491)	Cytoregions Not Set				false	arr[hg19] 15q11.1q11.2(20,161,371-25,373,663)x2-3	chr15:20161371-25373663
true	H16014192.OSCHP	2.5	Gain	19	p12	3758.041	239	34	MIR1270-1, MIR1270-2, ZNF826P, ZNF737, ZNF626, ZNF85, ZNF430, ZNF714, ZNF431, ZNF708, ZNF738, ZNF493, LINC00664, ZNF429, ZNF100, LOC641367, ZNF43, ZNF208, ZNF257, ZNF676, ZNF729, ZNF98, LOC440518, LOC100996349, ZNF492, ZNF99, ZNF728, ZNF730, ZNF724P, ZNF91, ZNF675, ZNF681, RPSAP58, ZNF726	9	ZNF737 (603984), ZNF85 (603899), ZNF100 (603982), ZNF43 (603972), ZNF208 (603977), ZNF257 (606957), ZNF98 (603980), ZNF99 (603981), ZNF91 (603971)	Cytoregions Not Set				false	arr[hg19] 19p12(20,479,553-24,237,594)x2-3	chr19:20479553-24237594
true	H16014192.OSCHP	1.0	Loss	15	q13.3	516.031	18	8	CHRNA7, ULK4P3, ULK4P2, ULK4P1, GOLGA8O, WHAMMP1, LOC100996255, ARHGAP11A	2	CHRNA7 (118511), ARHGAP11A (610589)	Cytoregions Not Set				false	arr[hg19] 15q13.3(32,417,332-32,933,363)x1	chr15:32417332-32933363
true	H16014192.OSCHP		LOH	3	p21.31	4932.762	521	121	PRSS46, PRSS45, PRSS42, MYL3, PTH1R, CCDC12, NBEAL2, NRADDP, SETD2, KIF9-AS1, KIF9, KLHL18, PTPN23, SCAP, ELP6, CSPG5, SMARCC1, DHX30, MIR1226, MAP4, CDC25A, MIR4443, CAMP, ZNF589, NME6, SPINK8, FBXW12, PLXNB1, CCDC51, TMA7, ATRIP, TREX1, SHISA5, PFKFB4, UCN2, COL7A1, MIR711, UQCRC1, TMEM89, SLC26A6, CELSR3, MIR4793, NCKIPSD, IP6K2, PRKAR2A, SLC25A20, ARIH2OS, ARIH2, P4HTM, WDR6, DALRD3, MIR425, NDUFAF3, MIR191, IMPDH2, QRICH1, QARS, USP19, LAMB2, LAMB2P1, CCDC71, KLHDC8B, LOC646498, CCDC36, C3orf62, MIR4271, USP4, GPX1, RHOA, TCTA, AMT, NICN1, DAG1, BSN-AS2, BSN, APEH, MST1, RNF123, AMIGO3, GMPPB, IP6K1, CDHR4, FAM212A, UBA7, MIR5193, TRAIP, CAMKV, MST1R, MON1A, RBM6, RBM5, RBM5-AS1, SEMA3F, GNAT1, SLC38A3, GNAI2, SEMA3B, LSMEM2, IFRD2, HYAL3, NAT6, HYAL1, HYAL2, TUSC2, RASSF1, ZMYND10, NPRL2, CYB561D2, TMEM115, CACNA2D2, C3orf18, HEMK1, CISH, MAPKAPK3, MIR4787, DOCK3, MANF, RBM15B, VPRBP, RAD54L2, TEX264	80	MYL3 (160790), PTH1R (168468), NBEAL2 (614169), SETD2 (612778), KIF9 (607910), PTPN23 (606584), SCAP (601510), ELP6 (615020), CSPG5 (606775), SMARCC1 (601732), MAP4 (157132), CDC25A (116947), CAMP (600474), NME6 (608294), FBXW12 (609075), PLXNB1 (601053), ATRIP (606605), TREX1 (606609), SHISA5 (607290), PFKFB4 (605320), UCN2 (605902), COL7A1 (120120), UQCRC1 (191328), SLC26A6 (610068), CELSR3 (604264), NCKIPSD (606671), IP6K2 (606992), PRKAR2A (176910), SLC25A20 (613698), ARIH2 (605615), P4HTM (614584), WDR6 (606031), NDUFAF3 (612911), MIR191 (615150), IMPDH2 (146691), QARS (603727), USP19 (614471), LAMB2 (150325), KLHDC8B (613169), USP4 (603486), GPX1 (138320), RHOA (165390), TCTA (600690), AMT (238310), NICN1 (611516), DAG1 (128239), BSN (604020), APEH (102645), MST1 (142408), RNF123 (614472), IP6K1 (606991), UBA7 (191325), TRAIP (605958), CAMKV (614993), MST1R (600168), MON1A (611464), RBM6 (606886), RBM5 (606884), SEMA3F (601124), GNAT1 (139330), SLC38A3 (604437), GNAI2 (139360), SEMA3B (601281), IFRD2 (602725), HYAL3 (604038), NAT6 (607073), HYAL1 (607071), HYAL2 (603551), TUSC2 (607052), RASSF1 (605082), ZMYND10 (607070), NPRL2 (607072), CYB561D2 (607068), TMEM115 (607069), CACNA2D2 (607082), CISH (602441), MAPKAPK3 (602130), DOCK3 (603123), MANF (601916), RBM15B (612602)	Cytoregions Not Set				false	arr[hg19] 3p21.31p21.2(46,775,382-51,708,144) hmz	chr3:46775382-51708144
true	H16014192.OSCHP		LOH	7	q11.21	2560.747	164	27	ZNF138, ZNF273, ZNF117, ERV3-1, CCT6P3, ZNF92, LOC441242, INTS4L2, CCT6P1, SNORA22, VKORC1L1, GUSB, ASL, CRCP, TPST1, LINC00174, LOC493754, KCTD7, RABGEF1, GTF2IRD1P1, TMEM248, SBDS, TYW1, MIR4650-1, MIR4650-2, PMS2P4, STAG3L4	14	ZNF138 (604080), ZNF273 (604756), ZNF117 (194624), ERV3-1 (131170), ZNF92 (603974), VKORC1L1 (608838), GUSB (611499), ASL (608310), CRCP (606121), TPST1 (603125), KCTD7 (611725), RABGEF1 (609700), SBDS (607444), TYW1 (611243)	Cytoregions Not Set				false	arr[hg19] 7q11.21(64,213,119-66,773,866) hmz	chr7:64213119-66773866
true	H16014192.OSCHP		LOH	11	p11.2	3674.683	196	18	PTPRJ, OR4B1, OR4X2, OR4X1, OR4S1, OR4C3, OR4C45, OR4A47, TRIM49B, TRIM64C, FOLH1, LOC440040, OR4C13, OR4C12, LOC441601, LOC646813, OR4A5, OR4C46	3	PTPRJ (600925), FOLH1 (600934), OR4C46 (614273)	Cytoregions Not Set				false	arr[hg19] 11p11.2p11.12(47,901,268-51,575,951) hmz	chr11:47901268-51575951
true	H16014192.OSCHP		LOH	16	p11.2	2648.543	83	13	TP53TG3B, TP53TG3, TP53TG3C, SLC6A10P, LOC390705, RNU6-76P, LINC00273, UBE2MP1, LOC283914, LOC146481, LOC100130700, RNA5SP411, FLJ26245	0		Cytoregions Not Set				false	arr[hg19] 16p11.2p11.1(32,623,182-35,271,725) hmz	chr16:32623182-35271725
true	H16014192.OSCHP		LOH	17	q22	3990.426	325	54	OR4D2, EPX, MKS1, LPO, MPO, BZRAP1, BZRAP1-AS1, MIR142, MIR4736, SUPT4H1, RNF43, HSF5, MTMR4, SEPT4, C17orf47, TEX14, RAD51C, PPM1E, TRIM37, SKA2, MIR454, MIR301A, PRR11, SMG8, GDPD1, YPEL2, MIR4729, DHX40, CLTC, PTRH2, VMP1, MIR21, TUBD1, RPS6KB1, RNFT1, TBC1D3P1-DHX40P1, MIR4737, HEATR6, LOC645638, LOC653653, CA4, USP32, SCARNA20, C17orf64, APPBP2, PPM1D, BCAS3, TBX2, C17orf82, TBX4, NACA2, BRIP1, INTS2, MED13	33	EPX (131399), MKS1 (609883), LPO (150205), MPO (606989), BZRAP1 (610764), SUPT4H1 (603555), RNF43 (612482), MTMR4 (603559), SEPT4 (603696), TEX14 (605792), RAD51C (602774), TRIM37 (605073), SMG8 (613175), YPEL2 (609723), DHX40 (607570), CLTC (118955), PTRH2 (608625), VMP1 (611753), MIR21 (611020), TUBD1 (607344), RPS6KB1 (608938), RNFT1 (615172), CA4 (114760), USP32 (607740), APPBP2 (605324), PPM1D (605100), BCAS3 (607470), TBX2 (600747), TBX4 (601719), NACA2 (609274), BRIP1 (605882), INTS2 (611346), MED13 (603808)	Cytoregions Not Set				false	arr[hg19] 17q22q23.2(56,236,578-60,227,004) hmz	chr17:56236578-60227004
true	H16014192.OSCHP		LOH	X	q11.1	6327.158	622	21	SPIN4, LOC92249, ARHGEF9, MIR1468, AMER1, ASB12, MTMR8, ZC4H2, ZC3H12B, LAS1L, FRMD8P1, MSN, MIR223, VSIG4, HEPH, EDA2R, AR, OPHN1, YIPF6, STARD8, EFNB1	14	ARHGEF9 (300429), AMER1 (300647), ASB12 (300891), ZC4H2 (300897), ZC3H12B (300889), MSN (309845), MIR223 (300694), VSIG4 (300353), HEPH (300167), EDA2R (300276), AR (313700), OPHN1 (300127), STARD8 (300689), EFNB1 (300035)	Cytoregions Not Set				false	arr[hg19] Xq11.1q13.1(61,732,393-68,059,551) hmz	chrX:61732393-68059551
true	H16014192.OSCHP		LOH	X	q13.1	6232.554	467	63	SNX12, FOXO4, CXorf65, IL2RG, MED12, NLGN3, BCYRN1, GJB1, ZMYM3, NONO, ITGB1BP2, TAF1, INGX, OGT, ACRC, CXCR3, LINC00891, LOC100132741, CXorf49, CXorf49B, NHSL2, RPS26P11, RGAG4, FLJ44635, PIN4, ERCC6L, RPS4X, CITED1, HDAC8, PHKA1, LINC00684, DMRTC1, DMRTC1B, FAM226A, FAM226B, PABPC1L2B, PABPC1L2A, NAP1L6, NAP1L2, CDX4, MAP2K4P1, CHIC1, TSIX, XIST, JPX, FTX, MIR421, MIR374B, MIR374C, MIR545, MIR374A, ZCCHC13, SLC16A2, RLIM, KIAA2022, ABCB7, UPRT, ZDHHC15, TTC3P1, MAGEE2, PBDC1, MAGEE1, MIR384	35	SNX12 (300883), FOXO4 (300033), IL2RG (308380), MED12 (300188), NLGN3 (300336), BCYRN1 (606089), GJB1 (304040), ZMYM3 (300061), NONO (300084), ITGB1BP2 (300332), TAF1 (313650), INGX (300452), OGT (300255), ACRC (300369), CXCR3 (300574), PIN4 (300252), ERCC6L (300687), RPS4X (312760), CITED1 (300149), HDAC8 (300269), PHKA1 (311870), DMRTC1 (300878), NAP1L2 (300026), CDX4 (300025), TSIX (300181), XIST (314670), JPX (300832), SLC16A2 (300095), RLIM (300379), KIAA2022 (300524), ABCB7 (300135), UPRT (300656), ZDHHC15 (300576), MAGEE2 (300760), MAGEE1 (300759)	Cytoregions Not Set				false	arr[hg19] Xq13.1q21.1(70,291,779-76,524,333) hmz	chrX:70291779-76524333
