Use In Export	File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
true	H17012876.OSCHP	4.0	Gain	6	q24.3	271.832	20	1	SASH1	1	SASH1 (607955)	Cytoregions Not Set				false	arr[hg19] 6q24.3(148,407,905-148,679,737)x4	chr6:148407905-148679737
true	H17012876.OSCHP	3.0	Gain	1	p36.33	1022.144	66	56	FAM87B, LINC00115, LOC643837, FAM41C, LOC100130417, SAMD11, NOC2L, KLHL17, PLEKHN1, C1orf170, HES4, ISG15, AGRN, RNF223, C1orf159, LOC254099, MIR200B, MIR200A, MIR429, TTLL10, TNFRSF18, TNFRSF4, SDF4, B3GALT6, FAM132A, UBE2J2, SCNN1D, ACAP3, PUSL1, CPSF3L, GLTPD1, TAS1R3, DVL1, MXRA8, AURKAIP1, CCNL2, LOC148413, MRPL20, ANKRD65, TMEM88B, VWA1, ATAD3C, ATAD3B, ATAD3A, TMEM240, SSU72, C1orf233, MIB2, MMP23B, MMP23A, CDK11B, SLC35E2B, CDK11A, SLC35E2, NADK, GNB1	28	NOC2L (610770), HES4 (608060), ISG15 (147571), AGRN (103320), MIR200B (612091), MIR200A (612090), MIR429 (612094), TNFRSF18 (603905), TNFRSF4 (600315), SDF4 (614282), B3GALT6 (615291), SCNN1D (601328), CPSF3L (611354), TAS1R3 (605865), DVL1 (601365), AURKAIP1 (609183), CCNL2 (613482), MRPL20 (611833), VWA1 (611901), ATAD3B (612317), ATAD3A (612316), MIB2 (611141), MMP23B (603321), CDK11B (176873), MMP23A (603320), CDK11A (116951), NADK (611616), GNB1 (139380)	Cytoregions Not Set				false	arr[hg19] 1p36.33(754,191-1,776,335)x3	chr1:754191-1776335
true	H17012876.OSCHP	3.0	Gain	3	p14.1	271.098	19	1	SUCLG2	1	SUCLG2 (603922)	Cytoregions Not Set				false	arr[hg19] 3p14.1(67,699,370-67,970,468)x3	chr3:67699370-67970468
true	H17012876.OSCHP	3.0	Gain	18	q22.2	252.187	19	0		0		Cytoregions Not Set				false	arr[hg19] 18q22.2q22.3(68,482,819-68,735,006)x3	chr18:68482819-68735006
true	H17012876.OSCHP	3.0	Gain	X	p22.33	2478.909	106	20	PLCXD1, GTPBP6, LINC00685, PPP2R3B, SHOX, CRLF2, CSF2RA, MIR3690, IL3RA, SLC25A6, ASMTL-AS1, ASMTL, P2RY8, AKAP17A, ASMT, DHRSX, ZBED1, CD99P1, LINC00102, CD99	22	GTPBP6 (300124), PPP2R3B (300339), SHOX (400020), SHOX (312865), CRLF2 (400023), CRLF2 (300357), CSF2RA (306250), CSF2RA (425000), IL3RA (308385), IL3RA (430000), SLC25A6 (300151), SLC25A6 (403000), ASMTL (300162), ASMTL (400011), P2RY8 (300525), AKAP17A (312095), AKAP17A (465000), ASMT (402500), ASMT (300015), ZBED1 (300178), CD99 (313470), CD99 (450000)	Cytoregions Not Set				false	arr[hg19] Xp22.33 or Yp11.32p11.31(177,941-2,656,850 or 127,941-2,606,850)x3	chrX:177941-2656850
true	H17012876.OSCHP	2.5	Gain	17	q21.31	195.417	83	10	G6PC, AARSD1, PTGES3L-AARSD1, PTGES3L, RUNDC1, RPL27, IFI35, VAT1, RND2, BRCA1	7	G6PC (613742), AARSD1 (613212), RPL27 (607526), IFI35 (600735), VAT1 (604631), RND2 (601555), BRCA1 (113705)	Cytoregions Not Set				false	arr[hg19] 17q21.31(41,063,465-41,258,882)x2-3	chr17:41063465-41258882
true	H17012876.OSCHP	2.5	Gain	20	q13.33	529.176	35	21	LOC63930, HAR1B, HAR1A, MIR124-3, YTHDF1, BIRC7, MIR3196, NKAIN4, FLJ16779, ARFGAP1, MIR4326, COL20A1, CHRNA4, KCNQ2, EEF1A2, PPDPF, PTK6, SRMS, C20orf195, HELZ2, GMEB2	11	HAR1B (610557), HAR1A (610556), BIRC7 (605737), NKAIN4 (612873), ARFGAP1 (608377), CHRNA4 (118504), KCNQ2 (602235), EEF1A2 (602959), PTK6 (602004), HELZ2 (611265), GMEB2 (607451)	Cytoregions Not Set				false	arr[hg19] 20q13.33(61,701,530-62,230,706)x2-3	chr20:61701530-62230706
true	H17012876.OSCHP	1.5	Loss	3	p21.2	667.784	115	4	DOCK3, MANF, RBM15B, VPRBP	3	DOCK3 (603123), MANF (601916), RBM15B (612602)	Cytoregions Not Set				false	arr[hg19] 3p21.2(50,900,353-51,568,137)x1-2	chr3:50900353-51568137
true	H17012876.OSCHP	1.5	Loss	6	q11.1	4561.743	298	6	KHDRBS2, LGSN, PTP4A1, PHF3, EYS, LOC441155	5	KHDRBS2 (610487), LGSN (611470), PTP4A1 (601585), PHF3 (607789), EYS (612424)	Cytoregions Not Set				false	arr[hg19] 6q11.1q12(61,886,392-66,448,135)x1-2	chr6:61886392-66448135
true	H17012876.OSCHP	1.5	Loss	10	q22.1	1548.098	107	15	SGPL1, PCBD1, UNC5B, UNC5B-AS1, SLC29A3, CDH23, C10orf105, C10orf54, PSAP, CHST3, SPOCK2, ASCC1, ANAPC16, DDIT4, DNAJB12	12	SGPL1 (603729), PCBD1 (126090), UNC5B (607870), SLC29A3 (612373), CDH23 (605516), PSAP (176801), CHST3 (603799), SPOCK2 (607988), ASCC1 (614215), ANAPC16 (613427), DDIT4 (607729), DNAJB12 (608376)	Cytoregions Not Set				false	arr[hg19] 10q22.1(72,565,235-74,113,333)x1-2	chr10:72565235-74113333
true	H17012876.OSCHP	1.0	Loss	2	p22.3	221.169	18	0		0		Cytoregions Not Set				false	arr[hg19] 2p22.3(34,665,411-34,886,580)x1	chr2:34665411-34886580
