Use In Export	File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
true	H17015030.OSCHP	9.0	Gain	7	q31.1	953.95	66	6	DOCK4, ZNF277, IFRD1, LSMEM1, TMEM168, C7orf60	3	DOCK4 (607679), ZNF277 (605465), IFRD1 (603502)	Cytoregions Not Set				false	arr[hg19] 7q31.1(111,757,235-112,711,185)x9	chr7:111757235-112711185
true	H17015030.OSCHP	8.0	Gain	7	q31.1	816.476	53	2	IMMP2L, DOCK4	2	IMMP2L (605977), DOCK4 (607679)	Cytoregions Not Set				false	arr[hg19] 7q31.1(110,934,681-111,751,157)x8	chr7:110934681-111751157
true	H17015030.OSCHP	8.0	Gain	7	q36.1	215.243	21	2	GALNTL5, GALNT11	2	GALNTL5 (615133), GALNT11 (615130)	Cytoregions Not Set				false	arr[hg19] 7q36.1(151,596,306-151,811,549)x8	chr7:151596306-151811549
true	H17015030.OSCHP	8.0	Gain	7	q36.1	410.781	33	3	LOC100128822, XRCC2, ACTR3B	1	XRCC2 (600375)	Cytoregions Not Set				false	arr[hg19] 7q36.1(152,159,505-152,570,286)x8	chr7:152159505-152570286
true	H17015030.OSCHP	7.0	Gain	7	q11.22	380.472	26	0		0		Cytoregions Not Set				false	arr[hg19] 7q11.22(68,667,865-69,048,337)x7	chr7:68667865-69048337
true	H17015030.OSCHP	7.0	Gain	7	q21.11	260.877	18	2	GNAT3, CD36	2	GNAT3 (139395), CD36 (173510)	Cytoregions Not Set				false	arr[hg19] 7q21.11(80,028,525-80,289,402)x7	chr7:80028525-80289402
true	H17015030.OSCHP	7.0	Gain	7	q21.13	307.912	18	1	ZNF804B	0		Cytoregions Not Set				false	arr[hg19] 7q21.13(88,961,251-89,269,163)x7	chr7:88961251-89269163
true	H17015030.OSCHP	7.0	Gain	7	q31.2	24.552	30	1	MET	1	MET (164860)	Cytoregions Not Set				false	arr[hg19] 7q31.2(116,380,094-116,404,646)x7	chr7:116380094-116404646
true	H17015030.OSCHP	7.0	Gain	7	q31.2	181.765	32	5	MET, CAPZA2, ST7-AS1, ST7, ST7-OT4	3	MET (164860), CAPZA2 (601571), ST7 (600833)	Cytoregions Not Set				false	arr[hg19] 7q31.2(116,435,767-116,617,532)x7	chr7:116435767-116617532
true	H17015030.OSCHP	7.0	Gain	7	q33	321.589	21	2	PTN, DGKI	2	PTN (162095), DGKI (604072)	Cytoregions Not Set				false	arr[hg19] 7q33(136,854,909-137,176,498)x7	chr7:136854909-137176498
true	H17015030.OSCHP	7.0	Gain	7	q36.3	236.884	19	1	VIPR2	1	VIPR2 (601970)	Cytoregions Not Set				false	arr[hg19] 7q36.3(158,881,559-159,118,443)x7	chr7:158881559-159118443
true	H17015030.OSCHP	6.0	Gain	7	q11.1	7597.461	411	42	ZNF733P, LOC100287704, LOC100287834, MIR4283-1, MIR4283-2, LOC100506050, ZNF727, ZNF735, ZNF679, ZNF736, LOC649395, ZNF680, LOC100128885, LOC641746, ZNF107, ZNF138, ZNF273, ZNF117, ERV3-1, CCT6P3, ZNF92, LOC441242, INTS4L2, CCT6P1, SNORA22, VKORC1L1, GUSB, ASL, CRCP, TPST1, LINC00174, LOC493754, KCTD7, RABGEF1, GTF2IRD1P1, TMEM248, SBDS, TYW1, MIR4650-2, MIR4650-1, PMS2P4, STAG3L4	15	ZNF107 (603989), ZNF138 (604080), ZNF273 (604756), ZNF117 (194624), ERV3-1 (131170), ZNF92 (603974), VKORC1L1 (608838), GUSB (611499), ASL (608310), CRCP (606121), TPST1 (603125), KCTD7 (611725), RABGEF1 (609700), SBDS (607444), TYW1 (611243)	Cytoregions Not Set				false	arr[hg19] 7q11.1q11.22(61,064,517-68,661,978)x6	chr7:61064517-68661978
true	H17015030.OSCHP	6.0	Gain	7	q11.22	1728.102	125	4	AUTS2, WBSCR17, MIR3914-1, MIR3914-2	2	AUTS2 (607270), WBSCR17 (615137)	Cytoregions Not Set				false	arr[hg19] 7q11.22(69,066,220-70,794,322)x6	chr7:69066220-70794322
true	H17015030.OSCHP	6.0	Gain	7	q11.22	8889.076	629	98	WBSCR17, CALN1, TYW1B, MIR4650-2, MIR4650-1, SBDSP1, SPDYE7P, POM121, NSUN5P2, LOC541473, STAG3L3, PMS2L2, SPDYE8P, LOC100093631, GTF2IP1, NCF1B, GTF2IRD2P1, NSUN5, TRIM50, FKBP6, FZD9, BAZ1B, BCL7B, TBL2, MLXIPL, VPS37D, DNAJC30, WBSCR22, STX1A, MIR4284, LINC00035, ABHD11, CLDN3, CLDN4, WBSCR27, WBSCR28, ELN, LIMK1, EIF4H, MIR590, LAT2, RFC2, CLIP2, GTF2IRD1, GTF2I, NCF1, GTF2IRD2, STAG3L2, PMS2P5, GATSL1, WBSCR16, GTF2IRD2B, NCF1C, GATSL2, STAG3L1, TRIM73, TRIM74, NSUN5P1, POM121C, SPDYE5, PMS2P3, HIP1, CCL26, CCL24, RHBDD2, POR, MIR4651, SNORA14A, TMEM120A, STYXL1, MDH2, SRRM3, HSPB1, YWHAG, SRCRB4D, ZP3, DTX2, FDPSP2, UPK3B, LOC100133091, POMZP3, DTX2P1-UPK3BP1-PMS2P11, LOC100132832, CCDC146, FGL2, GSAP, PTPN12, RSBN1L-AS1, RSBN1L, TMEM60, PHTF2, MAGI2, RPL13AP17, MIR548AU, MAGI2-AS2, MAGI2-AS3, MIR548M, GNAI1	48	WBSCR17 (615137), CALN1 (607176), TRIM50 (612548), FKBP6 (604839), FZD9 (601766), BAZ1B (605681), BCL7B (605846), TBL2 (605842), MLXIPL (605678), VPS37D (610039), STX1A (186590), LINC00035 (612545), CLDN3 (602910), CLDN4 (602909), WBSCR27 (612546), WBSCR28 (612547), ELN (130160), LIMK1 (601329), EIF4H (603431), MIR590 (615070), LAT2 (605719), RFC2 (600404), CLIP2 (603432), GTF2IRD1 (604318), GTF2I (601679), NCF1 (608512), GTF2IRD2 (608899), GTF2IRD2B (608900), TRIM73 (612549), TRIM74 (612550), HIP1 (601767), CCL26 (604697), CCL24 (602495), RHBDD2 (615203), POR (124015), MDH2 (154100), HSPB1 (602195), YWHAG (605356), SRCRB4D (607639), ZP3 (182889), DTX2 (613141), UPK3B (611887), POMZP3 (600587), FGL2 (605351), GSAP (613552), PTPN12 (600079), MAGI2 (606382), GNAI1 (139310)	Cytoregions Not Set				false	arr[hg19] 7q11.22q21.11(71,110,899-79,999,975)x6	chr7:71110899-79999975
true	H17015030.OSCHP	6.0	Gain	7	q21.11	3669.49	254	6	SEMA3C, HGF, CACNA2D1, PCLO, SEMA3E, SEMA3A	6	SEMA3C (602645), HGF (142409), CACNA2D1 (114204), PCLO (604918), SEMA3E (608166), SEMA3A (603961)	Cytoregions Not Set				false	arr[hg19] 7q21.11(80,326,744-83,996,234)x6	chr7:80326744-83996234
true	H17015030.OSCHP	6.0	Gain	7	q21.11	4639.272	374	17	SEMA3D, GRM3, KIAA1324L, DMTF1, TMEM243, TP53TG1, CROT, ABCB4, ABCB1, RUNDC3B, SLC25A40, DBF4, ADAM22, SRI, STEAP4, ZNF804B, C7orf62	12	SEMA3D (609907), GRM3 (601115), KIAA1324L (614048), DMTF1 (608491), CROT (606090), ABCB4 (171060), ABCB1 (171050), SLC25A40 (610821), DBF4 (604281), ADAM22 (603709), SRI (182520), STEAP4 (611098)	Cytoregions Not Set				false	arr[hg19] 7q21.11q21.13(84,309,620-88,948,892)x6	chr7:84309620-88948892
true	H17015030.OSCHP	6.0	Gain	7	q21.13	15239.006	1165	199	DPY19L2P4, STEAP1, STEAP2, C7orf63, GTPBP10, LOC101409256, CLDN12, CDK14, FZD1, MTERF, AKAP9, CYP51A1, LRRD1, KRIT1, ANKIB1, GATAD1, PEX1, RBM48, MGC16142, FAM133B, FAM133DP, CDK6, SAMD9, SAMD9L, HEPACAM2, CCDC132, CALCR, MIR653, MIR489, MIR4652, TFPI2, GNGT1, GNG11, BET1, COL1A2, CASD1, SGCE, PEG10, PPP1R9A, PON1, PON3, PON2, ASB4, PDK4, DYNC1I1, SLC25A13, MIR591, C7orf76, LOC100506136, SHFM1, DLX6-AS1, DLX6, DLX5, ACN9, TAC1, ASNS, MGC72080, OCM2, LMTK2, BHLHA15, TECPR1, BRI3, BAIAP2L1, NPTX2, TMEM130, TRRAP, MIR3609, SMURF1, KPNA7, MYH16, ARPC1A, ARPC1B, PDAP1, BUD31, PTCD1, ATP5J2-PTCD1, CPSF4, ATP5J2, ZNF789, ZNF394, ZKSCAN5, FAM200A, ZNF655, LOC100289187, ZSCAN25, CYP3A5, CYP3A7-CYP3AP1, CYP3A7, CYP3A4, CYP3A43, OR2AE1, TRIM4, GJC3, AZGP1, AZGP1P1, ZKSCAN1, ZSCAN21, ZNF3, COPS6, MCM7, MIR25, MIR93, MIR106B, AP4M1, TAF6, CNPY4, MBLAC1, LAMTOR4, C7orf43, MIR4658, GAL3ST4, GPC2, STAG3, GATS, PVRIG, SPDYE3, PMS2P1, LOC101735302-LOC101752334-PILRB, LOC101735302, LOC101752334, PILRB, PILRA, ZCWPW1, MEPCE, PPP1R35, C7orf61, TSC22D4, NYAP1, AGFG2, SAP25, LRCH4, FBXO24, PCOLCE-AS1, PCOLCE, MOSPD3, TFR2, ACTL6B, GNB2, GIGYF1, POP7, EPO, ZAN, EPHB4, SLC12A9, TRIP6, SRRT, UFSP1, ACHE, MUC12, MUC17, TRIM56, SERPINE1, AP1S1, MIR4653, VGF, NAT16, MOGAT3, PLOD3, ZNHIT1, CLDN15, FIS1, RABL5, COL26A1, MYL10, CUX1, SH2B2, MIR4285, SPDYE6, LOC100289561, LOC100630923, PRKRIP1, ORAI2, ALKBH4, LRWD1, MIR5090, MIR4467, POLR2J, RASA4B, POLR2J3, SPDYE2, SPDYE2B, RASA4, POLR2J2, UPK3BL, FAM185A, FBXL13, LRRC17, ARMC10, NAPEPLD, RPL19P12, DPY19L2P2, PMPCB, DNAJC2, PSMC2, SLC26A5, RELN, ORC5, LHFPL3, LHFPL3-AS1	120	STEAP1 (604415), STEAP2 (605094), GTPBP10 (610920), CLDN12 (611232), CDK14 (610679), FZD1 (603408), MTERF (602318), AKAP9 (604001), CYP51A1 (601637), KRIT1 (604214), GATAD1 (614518), PEX1 (602136), CDK6 (603368), SAMD9 (610456), SAMD9L (611170), HEPACAM2 (614133), CALCR (114131), MIR489 (614523), TFPI2 (600033), GNGT1 (189970), GNG11 (604390), BET1 (605456), COL1A2 (120160), CASD1 (611686), SGCE (604149), PEG10 (609810), PPP1R9A (602468), PON1 (168820), PON3 (602720), PON2 (602447), ASB4 (605761), PDK4 (602527), DYNC1I1 (603772), SLC25A13 (603859), DLX6 (600030), DLX5 (600028), TAC1 (162320), ASNS (108370), LMTK2 (610989), BHLHA15 (608606), TECPR1 (614781), BAIAP2L1 (611877), NPTX2 (600750), TRRAP (603015), SMURF1 (605568), KPNA7 (614107), ARPC1A (604220), ARPC1B (604223), PDAP1 (607075), BUD31 (603477), PTCD1 (614774), CPSF4 (603052), ZKSCAN5 (611272), CYP3A5 (605325), CYP3A7 (605340), CYP3A4 (124010), CYP3A43 (606534), GJC3 (611925), AZGP1 (194460), ZKSCAN1 (601260), ZSCAN21 (601261), ZNF3 (194510), COPS6 (614729), MCM7 (600592), MIR25 (612150), MIR93 (612984), MIR106B (612983), AP4M1 (602296), TAF6 (602955), CNPY4 (610047), GAL3ST4 (608235), STAG3 (608489), PMS2P1 (605038), PILRB (605342), PILRA (605341), MEPCE (611478), TSC22D4 (611914), AGFG2 (604019), FBXO24 (609097), PCOLCE (600270), MOSPD3 (609125), TFR2 (604720), ACTL6B (612458), GNB2 (139390), GIGYF1 (612064), POP7 (606113), EPO (133170), ZAN (602372), EPHB4 (600011), TRIP6 (602933), SRRT (614469), UFSP1 (611481), ACHE (100740), MUC12 (604609), MUC17 (608424), SERPINE1 (173360), AP1S1 (603531), VGF (602186), MOGAT3 (610184), PLOD3 (603066), FIS1 (609003), COL26A1 (608927), CUX1 (116896), SH2B2 (605300), ORAI2 (610929), ALKBH4 (613302), LRWD1 (615167), POLR2J (604150), RASA4 (607943), POLR2J2 (609881), FBXL13 (609080), ARMC10 (611864), NAPEPLD (612334), PMPCB (603131), DNAJC2 (605502), PSMC2 (154365), SLC26A5 (604943), RELN (600514), ORC5 (602331), LHFPL3 (609719)	Cytoregions Not Set				false	arr[hg19] 7q21.13q22.3(89,277,268-104,516,274)x6	chr7:89277268-104516274
true	H17015030.OSCHP	6.0	Gain	7	q22.3	6129.193	460	31	SRPK2, PUS7, RINT1, EFCAB10, ATXN7L1, CDHR3, SYPL1, NAMPT, CCDC71L, PIK3CG, PRKAR2B, HBP1, COG5, GPR22, DUS4L, BCAP29, SLC26A4-AS1, SLC26A4, CBLL1, SLC26A3, DLD, LAMB1, LAMB4, NRCAM, PNPLA8, THAP5, DNAJB9, C7orf66, EIF3IP1, IMMP2L, LRRN3	17	SRPK2 (602980), RINT1 (610089), NAMPT (608764), PIK3CG (601232), PRKAR2B (176912), COG5 (606821), GPR22 (601910), SLC26A4 (605646), CBLL1 (606872), SLC26A3 (126650), DLD (238331), LAMB1 (150240), NRCAM (601581), PNPLA8 (612123), THAP5 (612534), DNAJB9 (602634), IMMP2L (605977)	Cytoregions Not Set				false	arr[hg19] 7q22.3q31.1(104,786,146-110,915,339)x6	chr7:104786146-110915339
true	H17015030.OSCHP	6.0	Gain	7	q31.1	3658.271	356	11	GPR85, LOC401397, PPP1R3A, FOXP2, MIR3666, MDFIC, TFEC, TES, CAV2, CAV1, MET	9	GPR85 (605188), PPP1R3A (600917), FOXP2 (605317), MDFIC (614511), TFEC (604732), TES (606085), CAV2 (601048), CAV1 (601047), MET (164860)	Cytoregions Not Set				false	arr[hg19] 7q31.1q31.2(112,720,823-116,379,094)x6	chr7:112720823-116379094
true	H17015030.OSCHP	6.0	Gain	7	q31.2	29.53	42	1	MET	1	MET (164860)	Cytoregions Not Set				false	arr[hg19] 7q31.2(116,405,386-116,434,916)x6	chr7:116405386-116434916
true	H17015030.OSCHP	6.0	Gain	7	q31.2	1529.291	99	9	ST7, ST7-AS2, ST7-OT3, WNT2, ASZ1, CFTR, CTTNBP2, NAA38, ANKRD7	7	ST7 (600833), WNT2 (147870), ASZ1 (605797), CFTR (602421), CTTNBP2 (609772), NAA38 (607288), ANKRD7 (610731)	Cytoregions Not Set				false	arr[hg19] 7q31.2q31.31(116,660,802-118,190,093)x6	chr7:116660802-118190093
