"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,2.63
"2p",0,0,6.29,3.21
"3p",21.21,0,1.7,5.41
"4p",0.1,0,0,0
"5p",99.94,0,0,0
"6p",30.51,0,40.14,0
"7p",0.07,0,0,0
"8p",99.66,0,0,0
"9p",29.61,0,0,0
"10p",0,0,0.88,0
"11p",0.13,0,23.55,5.16
"12p",0,0,0,0
"16p",97.15,0,4.75,4.08
"17p",0,0,76.82,0
"18p",31.38,0,0,0
"19p",0.19,0,0.09,0
"20p",2.41,0,1.06,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,4.69
"1q",0,0,0,0
"2q",0.14,0,2.41,0
"3q",0,0,0,0
"4q",0.28,0,0,0
"5q",100,0,0,0
"6q",0.55,0,48.22,0
"7q",0,0,0,0
"8q",100,0,0,0
"9q",99.98,0,0,0
"10q",0,0,1.2,0
"11q",3.15,0,66.58,0
"12q",0,0,0.3,0
"13q",0,0,0.62,0
"14q",0,0,51.41,0
"15q",45.49,0,1.45,0
"16q",1.65,0,50.59,0
"17q",0,0,5.93,0
"18q",69.58,0,0.45,0
"19q",76.68,0,0,0
"20q",0,0,0,0
"21q",0.87,0,37.65,0
"22q",100,0,0.12,82.36
"Yq",0,0,0,0
"Xq",21.78,0,0,37.27
