"","GAIN","AMPLI","LOSS","LOH"
"1p",11.92,0,0.08,4.32
"2p",0,0,3.96,3.66
"3p",0.17,0,0,4.22
"4p",1.89,0,0.58,0
"5p",95.77,0,0,0
"6p",0,0,6.33,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,25.28,10.89
"10p",0,0,4.09,0
"11p",2.49,0,1.69,7.95
"12p",99.7,0,0,0
"16p",90.81,0,0,9.66
"17p",0,0,99.09,0
"18p",0,0,0,0
"19p",0,0,2.18,0
"20p",0,0,6.54,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",2.78,0,0.73,7.17
"1q",0,0,0,6.05
"2q",0,0,1.37,3.17
"3q",0.55,0,1.77,0
"4q",0,0,0,1.88
"5q",8.3,0,19.94,60.89
"6q",0,0,67.44,0
"7q",8.74,0,8.1,0
"8q",0,0,0,0
"9q",0,0,0.09,0
"10q",0,0,1.37,10.95
"11q",11.03,0,46.83,4.01
"12q",9.87,0,1.01,0
"13q",4.84,0,4.06,2.69
"14q",0.32,0,3.78,0
"15q",0.44,0,1.33,6.33
"16q",0,0,0,0
"17q",0,0,0.48,9.71
"18q",0,0,6.69,10.89
"19q",0,0,0,0
"20q",1.48,0,0.99,8.81
"21q",3.07,0,3.22,0
"22q",0,0,0.75,0
"Yq",0,0,0,0
"Xq",34.7,0,0.02,11.2
