"","GAIN","AMPLI","LOSS","LOH"
"1p",66.92,0,5.95,42.65
"2p",0.31,0,0,0
"3p",0,0,70.31,3.34
"4p",0.59,0,0,0
"5p",0,0,74.31,0
"6p",52.1,0,47.89,52.79
"7p",0,0,9.13,0
"8p",0,0,99.61,0
"9p",0,0,71.74,0
"10p",18.05,0,0,0
"11p",0,0,17.5,0
"12p",0,0,0,0
"16p",0,0,0,10.48
"17p",0,0,99.89,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0.74,0
"1q",98.25,0,0,0
"2q",0,0,0.18,0
"3q",0.24,0,0,3.31
"4q",0,0,0.1,0
"5q",0,0,93.9,0
"6q",0,0,100,0
"7q",0,0,0.28,0
"8q",1.69,0,0,0
"9q",43.97,0,0,0
"10q",0,0,0.37,3.95
"11q",0,0,69.65,0
"12q",0,0,0,0
"13q",0.84,0,49.96,0
"14q",0,0,26.75,0
"15q",30.17,0,34.83,3.2
"16q",0,0,58.39,0
"17q",13,0,25.32,55.44
"18q",0,0,0,0
"19q",0.47,0,0,0
"20q",0,0,0,0
"21q",0,0,45.33,0
"22q",0,0,76.42,0
"Yq",0,0,0,0
"Xq",0.27,0,5.99,10.37
