"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,17.2
"2p",0,0,0,0
"3p",30.74,0,0,3.6
"4p",0,0,100,0
"5p",0,0,0,0
"6p",100,0,0,0
"7p",16.1,0,0,0
"8p",0,0,0,0
"9p",7.83,0,0,0
"10p",0,0,41.81,8.02
"11p",0,0,0,8.48
"12p",0,0,0.07,0
"16p",0,0,0,11.71
"17p",16.33,0,57.15,40.81
"18p",63.09,0,0,0
"19p",0,0,14.68,0
"20p",10.35,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",4.3,0,0,0
"1q",0,0,0,0
"2q",35.96,0,0,3.96
"3q",5.44,0,0,0
"4q",0,0,99.92,0
"5q",0.52,0,13.22,2.32
"6q",100,0,0,0
"7q",0,0,0,0
"8q",0,0,0,0
"9q",3.86,0,0,3.84
"10q",0.27,0,0.46,0
"11q",0.02,0,58.11,0
"12q",0.45,0,17.4,5.8
"13q",0.83,0,0.55,0
"14q",14.24,0,0,0
"15q",19.79,0,0.33,3.49
"16q",0,0,0.63,0
"17q",31.63,0,0,0
"18q",0,0,94.6,0
"19q",0.37,0,0,0
"20q",0,0,0.22,0
"21q",0,0,100,0
"22q",96.03,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0.26,0
