"","GAIN","AMPLI","LOSS","LOH"
"1p",100,0,0,79.93
"2p",99.56,0,0,0
"3p",100,0,0.3,0
"4p",2.05,0,0,0
"5p",0.93,0,0,0
"6p",53.72,0,0,0
"7p",21.99,0,5.53,75.54
"8p",99.66,0,0,0
"9p",95.1,0,0.42,77.81
"10p",95.85,0,0,0
"11p",100,0,0.1,0
"12p",98.86,0,0,0
"16p",95.78,0,0,9.59
"17p",100,0,0,0
"18p",99.9,0,0,0
"19p",100,0,0,0
"20p",100,0,0,0
"21p",85.12,0,0,0
"Yp",99.57,0,0,0
"Xp",95.68,0,0,0
"1q",100,0,0,0
"2q",100,0,0.08,0
"3q",100,0,0,0
"4q",0,0,0,0
"5q",35.32,0,0,0
"6q",34.84,0,0,3.58
"7q",99.08,0,0.18,0
"8q",100,0,0.01,0
"9q",99.98,0,0,79.9
"10q",99.09,0,0.3,0
"11q",100,0,0,0
"12q",99.33,0,0.19,0
"13q",100,0,0,0
"14q",98.92,0,0,0
"15q",99.79,0,0,0
"16q",100,0,0,0
"17q",38.75,0,19.99,4.61
"18q",98.57,0,0.11,0
"19q",100,0,0,0
"20q",98.87,0,38.77,0
"21q",100,0,0,0
"22q",100,0,0,0
"Yq",100,0,0,0
"Xq",99.69,0,0,0
