"","GAIN","AMPLI","LOSS","LOH"
"1p",0.28,0,0.46,0
"2p",0.01,0,0,0
"3p",12.68,0,0.29,0
"4p",0,0,0.56,0
"5p",0.44,0,0,0
"6p",0,0,0.13,0
"7p",0,0,0,0
"8p",0,0,0.55,0
"9p",0,0,0.66,0
"10p",0,0,100,0
"11p",0,0,0,6.98
"12p",0,0,0,0
"16p",0.59,0,0.66,10.4
"17p",0,0,0.33,0
"18p",0,0,0,0
"19p",0.48,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",0.17,0,0.09,0
"3q",66.11,0,0,0
"4q",0,0,0.24,0
"5q",0,0,6.37,0
"6q",0,0,0.27,0
"7q",0.8,0,18,2.83
"8q",0.27,0,0.23,0
"9q",0,0,0.42,0
"10q",0,0,100,0
"11q",0.39,0,0,0
"12q",0,0,0,0
"13q",0,0,100,0
"14q",0,0,98.92,0
"15q",0.08,0,0.34,0
"16q",0,0,88.82,10.41
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0.43,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,100,0
"Yq",33.43,0,0,0
"Xq",0.26,0,0,0
