"","GAIN","AMPLI","LOSS","LOH"
"1p",73.13,0,26.85,0
"2p",100,0,0,0
"3p",13.08,0,14.92,4.65
"4p",48.45,0,0,0
"5p",99.94,0,0,0
"6p",100,0,0,85.44
"7p",100,0,0,0
"8p",99.66,0,0,15.61
"9p",0,0,0.63,82.95
"10p",100,0,0,0
"11p",0,0,0.53,31.14
"12p",97.77,0,0,0
"16p",98.18,0,0,9.48
"17p",100,0,28.06,0
"18p",100,0,0,0
"19p",19.18,0,0,94.79
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",99.93,0,0,0
"Xp",4.72,0,90.95,0
"1q",100,0,0,0
"2q",76.87,0,2.66,22.86
"3q",25.75,0,0,18.74
"4q",43.44,0,16.24,2.91
"5q",100,0,0,0
"6q",100,0,0,3.04
"7q",36.11,0,0,37.79
"8q",100,0,0,14.48
"9q",42.32,0,0,48.94
"10q",5.64,0,50.23,4.53
"11q",96.34,0,0,5.35
"12q",100,0,0,80.8
"13q",100,0,0,0
"14q",98.92,0,0,0
"15q",94.43,0,0,0
"16q",17.51,0,16.81,100
"17q",99.96,0,0,0
"18q",99.99,0,3.06,0
"19q",100,0,0,0
"20q",100,0,0,0
"21q",0,0,0,100
"22q",100,0,0.12,0
"Yq",100,0,0,0
"Xq",100,0,0,0
