"","GAIN","AMPLI","LOSS","LOH"
"1p",11.92,0,0.08,4.32
"2p",0,0,3.96,3.66
"3p",0.17,0,0,4.22
"4p",1.89,0,0.58,0
"5p",99.94,0,0,0
"6p",0,0,25.5,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,25.28,10.89
"10p",0,0,4.09,0
"11p",2.49,0,12,7.95
"12p",99.7,0,0,0
"16p",90.81,0,0,9.66
"17p",0,0,99.89,0
"18p",0,0,0,0
"19p",0,0,2.44,0
"20p",0,0,33.95,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",41.71,0,1.25,7.17
"1q",0,0,0,3.15
"2q",0,0,1.37,3.17
"3q",0.55,0,12.73,0
"4q",0,0,0,1.88
"5q",8.3,0,16.62,60.89
"6q",0,0,83.03,0
"7q",12.57,0,15.34,0
"8q",0,0,0,0
"9q",0,0,0.09,0
"10q",0,0,9.26,7.44
"11q",15.51,0,81.71,4.01
"12q",21.08,0,5.71,0
"13q",4.71,0,25.85,2.69
"14q",0.32,0,8.29,0
"15q",0.44,0,21.2,3.27
"16q",0,0,0,0
"17q",0,0,16.29,36.33
"18q",0,0,56.13,6.25
"19q",0,0,0,0
"20q",55.42,0,25.81,8.81
"21q",5.4,0,2.04,0
"22q",0,0,0.75,0
"Yq",0,0,0,0
"Xq",36.24,0,0.02,12.73
