"","GAIN","AMPLI","LOSS","LOH"
"1p",23.84,0,0,34.46
"2p",99.56,0,0,0
"3p",22.21,0,0,77.37
"4p",41.92,0,0.52,0
"5p",44.03,0,13.19,0
"6p",69.73,0,0,0
"7p",48.33,0,11.08,41.06
"8p",10.91,0,88.64,41.85
"9p",0,0,0.59,0
"10p",43.96,0,43.26,0
"11p",5.45,0,7.06,87.88
"12p",70.05,0,0,0
"16p",97.61,0,0,7.79
"17p",94.17,0,0,99.89
"18p",99.9,0,0,0
"19p",46.74,0,20.88,24.62
"20p",0,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",99.91,0,0,4.64
"1q",57.2,0,0,0
"2q",97.44,0,0,31.7
"3q",100,0,0,0
"4q",19.25,0,14.84,41.86
"5q",39.79,0,45.56,18.34
"6q",42.93,0,5.96,27.95
"7q",100,0,0,0
"8q",70.95,0,7.23,42.77
"9q",0,0,74.31,0
"10q",56.05,0,0,3.03
"11q",67.29,0,4.43,32.71
"12q",86.47,0,0,55.11
"13q",74.87,0,0,100
"14q",36.56,0,0,3.09
"15q",81.01,0,0.15,96.65
"16q",47.29,0,0,0
"17q",27.93,0,0,100
"18q",53.87,0,34.36,0
"19q",67.94,0,0,0
"20q",75.42,0,0,0
"21q",93.49,0,0,0
"22q",57.03,0,24.51,0
"Yq",0,0,0,0
"Xq",94.62,0,0,43.36
