"","GAIN","AMPLI","LOSS","LOH"
"1p",90.97,0,0,0
"2p",0,0,3.26,97.8
"3p",0,0,0,3.73
"4p",0,0,36.83,64.43
"5p",99.94,0,0,0
"6p",95.75,0,32.14,6.13
"7p",100,0,0,0
"8p",99.66,0,0,0
"9p",100,0,0,0
"10p",0,0,100,0
"11p",0,0,24.98,100
"12p",0,0,0,0
"16p",0,0,2.12,100
"17p",100,0,0,0
"18p",94.11,0,0,0
"19p",100,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",99.93,0,0,0
"Xp",95.68,0,0,0
"1q",100,0,0,0
"2q",0,0,25.26,100
"3q",0,0,0,0
"4q",18.3,0,14.98,74.57
"5q",100,0,0,0
"6q",100,0,0,2.85
"7q",100,0,2.52,36.91
"8q",98.36,0,0,0
"9q",85.43,0,0,0
"10q",0,0,100,0
"11q",0,0,0,94.03
"12q",0,0,34.85,31.43
"13q",0,0,100,0
"14q",98.92,0,0,0
"15q",0,0,0,46.15
"16q",0,0,2.66,11.42
"17q",100,0,0,4.79
"18q",98.27,0,0,0
"19q",100,0,0,0
"20q",100,0,0,0
"21q",0,0,0,0
"22q",0,0,0.12,0
"Yq",100,0,0,0
"Xq",100,0,0,0
