"","GAIN","AMPLI","LOSS","LOH"
"1p",0.18,0,19.49,0
"2p",0.27,0,0.29,0
"3p",17.87,0,31.27,2.94
"4p",7.4,0,0.82,0
"5p",0.53,0,0,0
"6p",21.09,0,16.31,0
"7p",60.19,0,0.04,0
"8p",0.7,0,0.61,0
"9p",0,0,68.72,0
"10p",1.83,0,0.7,0
"11p",0,0,0,5.08
"12p",0,0,0,0
"16p",42.66,0,60.12,0
"17p",68.44,0,0,0
"18p",0,0,0,0
"19p",0,0,100,0
"20p",43.62,0,51.59,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.3,0,0,0
"1q",97.79,0,0,0
"2q",0.02,0,0.19,0
"3q",0,0,0,0
"4q",29.18,0,48.11,0
"5q",5.16,0,11.21,0
"6q",0,0,98.42,0
"7q",8.9,0,0.7,0
"8q",14.94,0,0.12,0
"9q",0,0,39.55,0
"10q",0,0,39.8,0
"11q",0.38,0,0.21,0
"12q",0,0,0.21,0
"13q",5.96,0,0.15,0
"14q",33.25,0,0,0
"15q",0.54,0,40.7,0
"16q",13.39,0,0.55,0
"17q",4.68,0,0,0
"18q",0.4,0,0.42,0
"19q",60.24,0,1.07,0
"20q",0.32,0,3.66,0
"21q",0,0,55.68,0
"22q",0.25,0,59.73,0
"Yq",0,0,0,0
"Xq",0.26,0,0,0
