"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,9.46,9.82
"2p",0.28,0,0.32,0
"3p",4.36,0,0.02,0
"4p",0.66,0,0,0
"5p",0.55,0,0,0
"6p",5.48,0,0.54,5.66
"7p",4.14,0,0.49,0
"8p",1.96,0,0,0
"9p",0.61,0,0,0
"10p",37.65,0,0,0
"11p",1.49,0,10.82,0
"12p",34.48,0,0,0
"16p",0.98,0,1.81,9.66
"17p",1.53,0,0,0
"18p",0,0,0,0
"19p",1.31,0,56.81,0
"20p",3.97,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",93.32,0,36.19,0
"1q",0,0,0.31,2.56
"2q",0,0,1.17,0
"3q",0.33,0,0,0
"4q",0,0,0.2,0
"5q",0.21,0,2.73,0
"6q",6.47,0,85.17,39.19
"7q",0.1,0,0,0
"8q",3.27,0,9.57,0
"9q",0.22,0,0.36,0
"10q",0.32,0,0,0
"11q",0,0,46.48,24.19
"12q",8.41,0,0,0
"13q",78.76,0,0,0
"14q",43.82,0,43.23,0
"15q",0.34,0,0.36,0
"16q",0,0,0,0
"17q",16.96,0,0,0
"18q",7.38,0,0.07,0
"19q",0,0,19.13,0
"20q",0,0,0,0
"21q",95.84,0,0.93,0
"22q",44.91,0,1.54,0
"Yq",0,0,0,0
"Xq",97.2,0,25.74,0
