"","GAIN","AMPLI","LOSS","LOH"
"1p",1.08,0,20.61,0
"2p",0.08,0,0,5.21
"3p",20.38,0,0.28,8.56
"4p",0,0,1.23,0
"5p",0.86,0,6.56,6.75
"6p",0,0,26,0
"7p",0,0,3.66,0
"8p",9.26,0,90.31,0
"9p",0,0,2.95,5.46
"10p",0,0,29.27,0
"11p",59.59,0,10.21,0
"12p",0.96,0,0,0
"16p",0.73,0,0.66,0
"17p",0,0,63.36,0
"18p",0,0,100,0
"19p",38.56,0,0.38,0
"20p",0,0,100,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",97.27,0,0,0
"1q",4.63,0,0.11,0
"2q",0.48,0,10.39,0
"3q",0.43,0,0.25,0
"4q",0.25,0,15.24,0
"5q",0.15,0,17.75,17.09
"6q",0,0,71.69,0
"7q",0.57,0,22.84,0
"8q",99.15,0,0,0
"9q",13.27,0,0.38,0
"10q",0,0,80.3,0
"11q",20.6,0,2.24,0
"12q",0.31,0,9.38,0
"13q",0,0,100,0
"14q",14.02,0,4.86,0
"15q",0.32,0,0.32,0
"16q",62.66,0,0.69,0
"17q",18.24,0,48.86,7.44
"18q",0,0,99.99,0
"19q",0.14,0,36.8,0
"20q",0.91,0,0,0
"21q",0,0,0.84,0
"22q",64.01,0,0,0
"Yq",0,0,0,0
"Xq",24.35,0,0.37,18.44
