"","GAIN","AMPLI","LOSS","LOH"
"1p",0.35,0,0.44,0
"2p",100,0,0,97.8
"3p",17.91,0,0,0
"4p",0,0,0,0
"5p",0,0,91.27,0
"6p",0.37,0,8.63,0
"7p",0.07,0,0,0
"8p",0.31,0,0.27,0
"9p",59.64,0,35.62,15.52
"10p",0,0,100,0
"11p",0,0,93.55,0
"12p",0,0,0,0
"16p",0,0,0,0
"17p",0,0,99.89,0
"18p",0,0,0,0
"19p",0,0,18.94,0
"20p",0.18,0,1.27,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.3,0,0,0
"1q",97.64,0,0,0
"2q",100,0,0,100
"3q",0,0,0,0
"4q",10.31,0,0.24,2.18
"5q",2.68,0,68.17,0
"6q",0.5,0,0,0
"7q",30.53,0,0,0
"8q",0.5,0,8.83,0
"9q",7.88,0,7.69,0
"10q",0,0,100,0
"11q",0,0,0.6,0
"12q",1.62,0,0,0
"13q",8.58,0,98.89,0
"14q",0,0,98.92,0
"15q",0,0,0.19,5.11
"16q",0,0,0,0
"17q",100,0,0,5.61
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0.89,0,0,0
"21q",33.02,0,0.58,0
"22q",1.08,0,0.12,0
"Yq",0,0,0,0
"Xq",2.03,0,0,0
