"","GAIN","AMPLI","LOSS","LOH"
"1p",96.66,0,0.59,0
"2p",0,0,2.19,0
"3p",0,0,0,100
"4p",0,0,0,0
"5p",13.22,0,0,0
"6p",98.95,0,0,0
"7p",100,0,0,0
"8p",13.27,0,0,81.26
"9p",23.22,0,0,72.31
"10p",97.07,0,0,100
"11p",95.96,0,0,6.63
"12p",96.68,0,0,0
"16p",65.25,0,11.86,45.25
"17p",0,0,65.38,0
"18p",100,0,0,0
"19p",99.76,0,0,0
"20p",80.88,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",94.58,0,1.02,0
"1q",100,0,0,0
"2q",0,0,0,0
"3q",0,0,6.08,100
"4q",41.38,0,0,0
"5q",0.19,0,1.54,98.87
"6q",35.98,0,6.51,63.76
"7q",99.97,0,0,0
"8q",47.63,0,0,2.74
"9q",99.83,0,0,0
"10q",0,0,0.27,0
"11q",98.64,0,0,0
"12q",99.97,0,0,19.75
"13q",4.63,0,0,36.51
"14q",98.45,0,0,0
"15q",22.27,0,0.33,73.8
"16q",0,0,12.06,100
"17q",67.3,0,0,100
"18q",99.99,0,0,0
"19q",99.82,0,0,0
"20q",98.82,0,0,0
"21q",0,0,0,0
"22q",0,0,1.01,0
"Yq",0,0,0,0
"Xq",99.69,0,0,0
