"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,11.58,0
"2p",0.02,0,0,0
"3p",0,0,100,0
"4p",0,0,100,0
"5p",46.04,0,0,0
"6p",6,0,61.53,0
"7p",100,0,0,0
"8p",0,0,0.58,0
"9p",0,0,95.1,0
"10p",0,0,100,0
"11p",0,0,78.91,0
"12p",99.63,0,0,0
"16p",0,0,16.16,0
"17p",0,0,88.05,0
"18p",0,0,0,0
"19p",0.18,0,0,0
"20p",0,0,33.96,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.3,0,0,0
"1q",0,0,0,0
"2q",0.02,0,0.19,0
"3q",100,0,0,0
"4q",0,0,99.92,0
"5q",3.25,0,95.26,10.04
"6q",21.51,0,0.24,0
"7q",100,0,0,0
"8q",57.14,0,0,0
"9q",89.49,0,0,0
"10q",0,0,64.93,0
"11q",0,0,0.36,0
"12q",20.44,0,0.3,0
"13q",0,0,100,0
"14q",1.48,0,0.09,98.92
"15q",0,0,0.74,0
"16q",0.58,0,0.19,0
"17q",0,0,0.65,0
"18q",15.68,0,72.32,0
"19q",47.04,0,0.39,0
"20q",0,0,7.98,0
"21q",0,0,0,0
"22q",0,0,42.05,7.23
"Yq",0,0,0,0
"Xq",0,0,0.26,0
