"","GAIN","AMPLI","LOSS","LOH"
"1p",19.23,0,0.03,99.93
"2p",100,0,0,97.8
"3p",13.85,0,0,86.15
"4p",100,0,0,0
"5p",99.94,0,0,0
"6p",64.76,0,90.43,9.81
"7p",100,0,0,0
"8p",56.81,0,77.82,0
"9p",33.67,0,0,82.95
"10p",100,0,0,0
"11p",0.54,0,2.29,100
"12p",99.7,0,0,0
"16p",100,0,0,12.41
"17p",97.47,0,89.44,30.07
"18p",93.11,0,0,99.9
"19p",29.03,0,0,100
"20p",100,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",100,0,0,3.6
"2q",100,0,0,100
"3q",93.92,0,0.36,0
"4q",33.97,0,2.87,98.48
"5q",100,0,0,0
"6q",19.51,0,87.54,7.91
"7q",100,0,0.48,0
"8q",22.84,0,0,0
"9q",99.98,0,0,96.12
"10q",49.17,0,36.86,0
"11q",7.9,0,0.3,100
"12q",98.98,0,0,87.12
"13q",100,0,0,0
"14q",67.73,0,32.87,36.08
"15q",69.46,0,0,82.27
"16q",100,0,0,0
"17q",100,0,0,88.1
"18q",12.77,0,0,99.99
"19q",99.88,0,0,0
"20q",100,0,0,0
"21q",100,0,0,100
"22q",100,0,0,100
"Yq",0,0,0,0
"Xq",0.26,0,0,0
