"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,21.6,0
"2p",0.35,0,0.34,0
"3p",0.98,0,15.61,0
"4p",0.64,0,0,0
"5p",0,0,0,0
"6p",13.96,0,43.74,0
"7p",0,0,0,0
"8p",0,0,91.51,0
"9p",0,0,80.53,0
"10p",0,0,0,0
"11p",0,0,1.2,0
"12p",0,0,0,0
"16p",0,0,3.62,9.66
"17p",0,0,28.68,14.61
"18p",1.69,0,0,0
"19p",0,0,0.09,100
"20p",0,0,46.76,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0.4,0,0,6.26
"1q",97.88,0,0,0
"2q",0,0,0,0
"3q",2,0,100,0
"4q",0.28,0,0,0
"5q",0,0,0.3,2.17
"6q",0.27,0,0.29,0
"7q",0,0,0.2,0
"8q",90.45,0,0,0
"9q",27.66,0,0,0
"10q",0.27,0,11.47,0
"11q",0.07,0,0.24,0
"12q",17.27,0,0.11,0
"13q",0.29,0,0.65,3.43
"14q",0.15,0,14.13,0
"15q",28.27,0,10.47,0
"16q",0.6,0,0,0
"17q",0.26,0,0.27,0
"18q",0.66,0,5.75,0
"19q",99.97,0,0,0
"20q",0.52,0,0.81,0
"21q",34.37,0,0.74,0
"22q",44.6,0,1.76,0
"Yq",0,0,0,0
"Xq",0.31,0,0,2.71
