"","GAIN","AMPLI","LOSS","LOH"
"1p",4.06,0,1.18,0
"2p",24.17,0,0,0
"3p",26.7,0,0,3.03
"4p",0,0,0,0
"5p",0,0,29.04,0
"6p",27.41,0,0.92,0
"7p",0,0,4.98,0
"8p",0,0,99.61,0
"9p",50.92,0,0,5.55
"10p",95.22,0,35.97,0
"11p",0,0,3.87,0
"12p",9.22,0,98.12,0
"16p",100,0,0,8.41
"17p",0,0,99.89,0
"18p",0,0,0,0
"19p",100,0,0,0
"20p",0,0,100,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,100,0
"1q",94.09,0,2.91,3.24
"2q",15.21,0,8.32,2.02
"3q",35.42,0,0,0
"4q",3.78,0,4.66,0
"5q",20.05,0,0,0
"6q",13.11,0,4.02,0
"7q",4.12,0,4.3,2.94
"8q",99.54,0,0,2.73
"9q",36.25,0,2.26,0
"10q",63.69,0,22.8,35.28
"11q",5.41,0,35.26,16.99
"12q",31.46,0,1.49,0
"13q",0,0,36.29,0
"14q",29.97,0,0.1,0
"15q",1.22,0,52.74,0
"16q",0,0,95.19,0
"17q",10.55,0,0,0
"18q",0,0,0,0
"19q",100,0,0,0
"20q",0,0,0,0
"21q",15.28,0,8.8,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",0,0,83.75,15.95
