"","GAIN","AMPLI","LOSS","LOH"
"1p",12.38,0,0,84.8
"2p",27.91,0,0,0
"3p",14.61,0,6.69,7.75
"4p",66.76,0,0,19.51
"5p",85.3,0,0,17.52
"6p",86.63,0,15.62,25.82
"7p",98.64,0,16.14,50.98
"8p",80.45,0,0.93,26.62
"9p",15.47,0,0,32.37
"10p",100,0,46.62,72.35
"11p",67.92,0,6.6,8.7
"12p",82.16,0,0,0
"16p",57.67,0,10.92,15.69
"17p",46.81,0,30.88,99.89
"18p",7.61,0,82.11,0
"19p",100,0,2.22,66.2
"20p",90.53,0,2.06,100
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",8.82,0,0,6.1
"1q",12.86,0,0,0
"2q",24.19,0,0,0
"3q",88.43,0,0,2.81
"4q",99.92,0,7.56,6.5
"5q",4.52,0,56.66,100
"6q",42.21,0,7.2,78.65
"7q",71.22,0,0,2.84
"8q",59.08,0,0,11.89
"9q",99.98,0,0.33,0
"10q",23.15,0,11.11,59.58
"11q",57.5,0,0,0
"12q",36.64,0,0,0
"13q",0,0,74.2,13.13
"14q",40.34,0,16.84,18.93
"15q",24.11,0,36.32,56.45
"16q",91.91,0,6.1,0
"17q",2.43,0,10.52,100
"18q",36.63,0,0,0
"19q",100,0,0,74.71
"20q",94.93,0,0,0
"21q",17.02,0,0,74.22
"22q",0.82,0,62.55,28.95
"Yq",0,0,0,0
"Xq",87.18,0,0,21.52
