"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,6.03
"3p",0,0,0,3.28
"4p",0,0,0,0
"5p",1.16,0,0,0
"6p",3.26,0,0,0
"7p",64.06,0,0,0
"8p",0,0,0,0
"9p",0,0,7.68,0
"10p",0,0,0.83,29.65
"11p",0,0,0,5.45
"12p",0.61,0,0,0
"16p",0,0,0,10.4
"17p",0,0,0,17.43
"18p",91.4,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,1.43,0
"2q",0.74,0,0,0
"3q",1.13,0,0,0
"4q",0,0,0,0
"5q",0.54,0,0,0
"6q",0,0,0,0
"7q",7.07,0,0,0
"8q",0,0,0,2.71
"9q",0,0,0,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",0,0,9.48,0
"13q",7.11,0,0,3.23
"14q",0,0,0,0
"15q",0,0,0,0
"16q",0.18,0,0,0
"17q",0,0,18.33,0
"18q",9.43,0,0.08,0
"19q",0,0,0,0
"20q",0.76,0,0,0
"21q",0,0,0,0
"22q",0,0,0.14,0
"Yq",0,0,0,0
"Xq",0,0,0,0
