"","GAIN","AMPLI","LOSS","LOH"
"1p",2.35,0,23.49,2.11
"2p",2.64,0,0,0
"3p",0.39,0,0,2.92
"4p",0.5,0,0,0
"5p",35.1,0,1.65,0
"6p",55.48,0,4.73,0
"7p",0.15,0,0,0
"8p",0,0,9.45,29.77
"9p",19.52,0,0,0
"10p",11.11,0,90.06,0
"11p",16.76,0,13.98,0
"12p",0.66,0,0,0
"16p",14.97,0,3.87,9.42
"17p",0.59,0,0.44,0
"18p",2.16,0,0,0
"19p",69.09,0,0,10.72
"20p",0.77,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",72.73,0,0.96,0
"2q",0.23,0,0.01,0
"3q",19.6,0,0,0
"4q",0.53,0,28.28,0
"5q",0.15,0,0,0
"6q",0,0,100,0
"7q",9.56,0,0,2.9
"8q",98.84,0,0,0
"9q",0.49,0,0,0
"10q",30.26,0,52.08,0
"11q",0.03,0,100,0
"12q",8.54,0,0.42,0
"13q",16.76,0,88.87,0
"14q",0.12,0,95.36,0
"15q",0,0,0,0
"16q",0,0,100,0
"17q",45.92,0,0.5,0
"18q",20.3,0,0,0
"19q",81.5,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,78.86,0
"Yq",0,0,0,0
"Xq",0.31,0,0,15.55
