"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,100,0
"2p",0,0,0,0
"3p",23.44,0,21.69,0
"4p",0,0,100,0
"5p",0.41,0,0,0
"6p",97.51,0,0,0
"7p",0,0,0.24,0
"8p",0,0,4.76,0
"9p",0,0,100,0
"10p",0,0,2.92,6.62
"11p",0,0,0.88,0
"12p",0.56,0,17.68,0
"16p",97.06,0,0,10.26
"17p",0,0,0,0
"18p",0,0,12.55,0
"19p",0,0,0,0
"20p",5.31,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,1.71,0
"2q",0,0,0.16,1.83
"3q",0.52,0,0.73,0
"4q",0,0,99.92,0
"5q",0.56,0,4.35,0
"6q",0.05,0,99.93,0
"7q",0,0,0.42,0
"8q",0.55,0,0,3.83
"9q",0,0,99.98,0
"10q",50.28,0,19.94,0
"11q",0,0,0,0
"12q",20.67,0,5.64,0
"13q",0.53,0,2.02,0
"14q",0,0,98.92,0
"15q",0.84,0,11.76,3.19
"16q",0.84,0,0,0
"17q",6.99,0,16.13,0
"18q",0,0,97.9,0
"19q",0,0,98.33,0
"20q",1.97,0,0,0
"21q",75.14,0,0.71,0
"22q",4.07,0,0.12,0
"Yq",0,0,0,0
"Xq",2.03,0,0,0
