"","GAIN","AMPLI","LOSS","LOH"
"1p",17.52,0,10.46,0
"2p",2.57,0,0,0
"3p",0.68,0,92.67,0
"4p",0,0,100,0
"5p",99.94,0,0,0
"6p",4.74,0,0,0
"7p",0,0,0,0
"8p",12.35,0,36.25,15.61
"9p",0,0,95.1,0
"10p",80.34,0,0,0
"11p",2.29,0,32.11,0
"12p",0,0,99.63,0
"16p",0.25,0,0,0
"17p",0,0,99.89,0
"18p",1.62,0,0,0
"19p",0,0,100,0
"20p",0,0,33.2,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",16.08,0,0.37,0
"2q",1.11,0,0.29,0
"3q",20.83,0,19.08,0
"4q",23.48,0,0.03,0
"5q",0,0,100,0
"6q",0,0,94.5,0
"7q",1.78,0,30.77,0
"8q",37.07,0,30.37,0
"9q",2.14,0,0.25,0
"10q",0,0,99.99,0
"11q",16.14,0,100,0
"12q",14.31,0,93.43,0
"13q",19.16,0,94.39,13.29
"14q",21.84,0,0,0
"15q",2.5,0,54.38,0
"16q",7.24,0,0,0
"17q",89.39,0,76.66,18.21
"18q",13.7,0,0,0
"19q",87.75,0,43.63,0
"20q",83.39,0,0,99.81
"21q",0,0,23.79,75.89
"22q",78.03,0,0.12,0
"Yq",0,0,0,0
"Xq",0,0,97.19,0
