"","GAIN","AMPLI","LOSS","LOH"
"1p",10.85,0,42.97,0
"2p",0,0,0,0
"3p",0,0,9.68,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0.1,0
"7p",0,0,0,0
"8p",0.99,0,92.01,0
"9p",0,0,34.14,0
"10p",0,0,0,0
"11p",2.21,0,30.9,0
"12p",0,0,0,0
"16p",0,0,0,12.2
"17p",0,0,99.89,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",3.58,0,81.07,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",0,0,0,8.54
"1q",0,0,1.2,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",27.32,0,42.63,0
"7q",0,0,0,0
"8q",0,0,0,0
"9q",0.35,0,0,3.7
"10q",0,0,9.9,0
"11q",9.91,0,99.32,0
"12q",0,0,0,3.01
"13q",0,0,0,0
"14q",0.28,0,0.09,0
"15q",36.19,0,0,0
"16q",0,0,0,0
"17q",97.51,0,21.87,5.85
"18q",0.15,0,0,0
"19q",0,0,0,0
"20q",89.98,0,0,0
"21q",0,0,7.87,28.84
"22q",4.27,0,31.7,68.2
"Yq",0,0,0,0
"Xq",0,0,0,15.99
