"","GAIN","AMPLI","LOSS","LOH"
"1p",2.6,0,0.03,0
"2p",0,0,0,0
"3p",0,0,0,0
"4p",23.3,0,0.14,0
"5p",99.94,0,0,0
"6p",0.41,0,0.46,0
"7p",100,0,0,0
"8p",3.83,0,2.98,6.52
"9p",7.23,0,0,0
"10p",92.86,0,0,0
"11p",0,0,3.06,8.23
"12p",0,0,1.62,8.98
"16p",1.06,0,0,7.79
"17p",0,0,1.26,40.06
"18p",0,0,0,0
"19p",0,0,0.65,77.96
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",34.42,0,0,4.59
"1q",0,0,0.81,0
"2q",0,0,0,0
"3q",0,0,0.34,0
"4q",0,0,0,2.37
"5q",0,0,0,0
"6q",0.23,0,0,0
"7q",100,0,0,0
"8q",100,0,0,0
"9q",61.26,0,0,0
"10q",1.45,0,0,0
"11q",2.83,0,0.73,0
"12q",0,0,1.17,27.54
"13q",100,0,0,0
"14q",0.39,0,0,47.04
"15q",0.7,0,16.71,56.21
"16q",0,0,0,0
"17q",0,0,22.89,52.74
"18q",0,0,0.17,4.35
"19q",0,0,0,11.9
"20q",100,0,0,0
"21q",0,0,11.28,0
"22q",0.24,0,0.2,0
"Yq",0,0,0,0
"Xq",27.61,0,0,6.19
