"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,99.93,0
"2p",0.46,0,0,0
"3p",1.48,0,8.89,3.35
"4p",0.71,0,0,10.02
"5p",0,0,0,0
"6p",0.08,0,75.29,0
"7p",0,0,0,0
"8p",0,0,0.2,0
"9p",0,0,29.62,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,0,7.79
"17p",0,0,0,0
"18p",0,0,78.44,0
"19p",0,0,0,0
"20p",0,0,0.54,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.27,0,0,0
"1q",0,0,0.49,0
"2q",0,0,0.03,2.43
"3q",0,0,0.25,2.57
"4q",0,0,0.09,0
"5q",0,0,0.03,0
"6q",0,0,29.89,0
"7q",1.09,0,0,0
"8q",10.26,0,0,0
"9q",0.07,0,0,0
"10q",0.1,0,0.21,3.14
"11q",0,0,0.63,0
"12q",0.29,0,9.38,0
"13q",0.16,0,0,0
"14q",0,0,0,0
"15q",0.25,0,0.12,0
"16q",0,0,0,0
"17q",0.09,0,0,0
"18q",0,0,98.2,0
"19q",0,0,99.97,0
"20q",0.95,0,1.45,0
"21q",0,0,0,28.91
"22q",3.81,0,0,0
"Yq",0,0,0,0
"Xq",0.26,0,0,0
