"","GAIN","AMPLI","LOSS","LOH"
"1p",0.09,0,0,0
"2p",0,0,0,0
"3p",0,0,0,3.02
"4p",0,0,14.79,16.43
"5p",0,0,0,0
"6p",1.18,0,0,0
"7p",98.94,0,0,0
"8p",0,0,0.61,0
"9p",0,0,95.04,82.95
"10p",0,0,100,100
"11p",0,0,0,0
"12p",0,0,78.61,76.01
"16p",0,0,22.22,39.77
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,99.81
"1q",0,0,0.77,0
"2q",0,0,0.53,4.27
"3q",0,0,3.77,4.46
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,93.98,95.61
"7q",100,0,0,0
"8q",0,0,0,5.04
"9q",0,0,0,0
"10q",0,0,100,99.99
"11q",0.7,0,0,0
"12q",0,0,0,2.75
"13q",0,0,3.13,5.11
"14q",0,0,98.92,98.92
"15q",0,0,0,3.55
"16q",0,0,0,0
"17q",0.17,0,0.5,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,99.99,100
"Yq",0,0,0,0
"Xq",0,0,0,100
