"","GAIN","AMPLI","LOSS","LOH"
"1p",0.58,0,29.19,0
"2p",0,0,0.17,0
"3p",0,0,98.42,0
"4p",0,0,16.44,0
"5p",12.14,0,3.1,0
"6p",8.18,0,0,0
"7p",0,0,0,0
"8p",5.65,0,99.61,0
"9p",0,0,100,0
"10p",0,0,0,0
"11p",0,0,38.91,0
"12p",2.2,0,53.3,0
"16p",21.46,0,1.52,13.65
"17p",0,0,99.89,0
"18p",80.85,0,12.53,0
"19p",0,0,94.88,0
"20p",0,0,44.42,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0.64,0
"1q",0.1,0,0,0
"2q",0,0,16.03,0
"3q",54.66,0,8.85,0
"4q",0.22,0,58.67,0
"5q",38.58,0,46.04,15.75
"6q",0,0,33.46,0
"7q",0,0,0,2.76
"8q",100,0,0,28.74
"9q",0,0,82.58,17.48
"10q",23.66,0,0.4,0
"11q",0.16,0,33.55,0
"12q",21.38,0,82.46,0
"13q",0,0,100,0
"14q",32.56,0,24.47,0
"15q",0.78,0,83.69,0
"16q",0,0,60.36,0
"17q",80.73,0,33.89,4.85
"18q",7.06,0,91.62,6.29
"19q",99.97,0,0,0
"20q",91.64,0,0,0
"21q",0,0,0,100
"22q",0,0,0,100
"Yq",0,0,0,0
"Xq",0,0,65.26,32.22
