"","GAIN","AMPLI","LOSS","LOH"
"1p",45.57,0,0,70.34
"2p",100,0,0,97.8
"3p",100,0,0.25,18.27
"4p",74.35,0,0,100
"5p",99.94,0,0,0
"6p",100,0,0,100
"7p",92.35,0,0,0
"8p",64.82,0,53.15,81.02
"9p",100,0,0,82.95
"10p",100,0,0,0
"11p",100,0,0,11.41
"12p",99.7,0,0,0
"16p",96.95,0,3.86,100
"17p",99.89,0,0,99.89
"18p",0,0,18.09,99.9
"19p",100,0,0,100
"20p",33.46,0,0,53.45
"21p",85.12,0,0,0
"Yp",0,0,99.93,0
"Xp",60.77,0,0,99.81
"1q",100,0,0,0
"2q",100,0,0.36,48.38
"3q",100,0,0,0
"4q",78.98,0,0,99.92
"5q",19.07,0,29.37,100
"6q",49.03,0,0.61,100
"7q",100,0,0.25,0
"8q",100,0,0,0
"9q",99.98,0,5.42,96.12
"10q",77.69,0,15.21,0
"11q",100,0,0,3.38
"12q",100,0,0,2.63
"13q",100,0,0,0
"14q",46.31,0,0,98.92
"15q",74.58,0,0,96.65
"16q",100,0,0,100
"17q",98.79,0,0,0
"18q",29.38,0,0,99.99
"19q",100,0,0,99.97
"20q",0,0,0,0
"21q",100,0,0,0
"22q",100,0,0,100
"Yq",0,0,100,0
"Xq",99.69,0,0,100
